Date, Open, High, Low, Close, Volume
08/22/12, 135.50, 136.1572, 135.37, 136.13, 45895
08/21/12, 134.26, 134.8199, 133.82, 134.74, 57002
08/20/12, 134.41, 134.758, 134.33, 134.58, 11144
08/17/12, 134.39, 134.7399, 134.354, 134.46, 14750
08/16/12, 134.82, 134.9192, 133.90, 134.16, 61816
08/15/12, 135.32, 135.376, 134.57, 134.66, 20687
08/14/12, 135.87, 136.0401, 135.67, 135.75, 49416
08/13/12, 137.09, 137.29, 136.79, 136.80, 62173
08/10/12, 137.17, 137.17, 136.77, 136.85, 15477
08/09/12, 136.082, 136.493, 135.83, 136.364, 47034
08/08/12, 136.97, 137.12, 136.38, 136.47, 120720
08/07/12, 136.84, 136.96, 136.50, 136.82, 63157
08/06/12, 137.90, 138.182, 137.73, 137.81, 47042
08/03/12, 138.08, 138.17, 137.34, 137.71, 146878
08/02/12, 139.03, 139.55, 138.75, 138.96, 170861
08/01/12, 138.47, 140.83, 138.12, 138.49, 406361
07/31/12, 139.29, 139.366, 138.61, 139.31, 740888
07/30/12, 138.45, 139.04, 138.3693, 138.97, 188312
07/27/12, 139.22, 139.22, 137.68, 138.47, 75580
07/26/12, 140.23, 140.30, 139.9703, 139.98, 11248
07/25/12, 140.41, 140.67, 140.21, 140.53, 13169
07/24/12, 139.67, 140.64, 139.66, 140.54, 42454
07/23/12, 140.23, 140.39, 139.84, 139.94, 13693
07/20/12, 139.31, 139.73, 139.27, 139.63, 20343
07/19/12, 138.77, 139.04, 138.53, 138.64, 76723
07/18/12, 139.23, 139.2672, 138.92, 138.92, 27348
07/17/12, 139.22, 139.35, 138.7801, 138.97, 16681
07/16/12, 139.70, 139.92, 139.42, 139.48, 18549
07/13/12, 139.18, 139.18, 138.76, 139.08, 8268
07/12/12, 139.14, 139.333, 138.98, 139.33, 61352
07/11/12, 138.83, 139.4799, 138.6701, 138.76, 20924
07/10/12, 138.36, 138.80, 138.30, 138.67, 9968
07/09/12, 138.18, 138.61, 138.03, 138.50, 102515
07/06/12, 137.85, 138.0497, 137.67, 137.85, 55295
07/05/12, 136.89, 137.3891, 136.86, 137.11, 54202
07/03/12, 137.29, 137.32, 136.76, 136.76, 67441
07/02/12, 136.84, 137.94, 136.78, 137.42, 668354
06/29/12, 136.58, 136.97, 136.4699, 136.63, 62123
06/28/12, 138.06, 138.48, 137.8151, 137.88, 57608
06/27/12, 137.40, 137.50, 137.06, 137.41, 27056
06/26/12, 137.08, 137.5899, 137.07, 137.24, 12091
06/25/12, 137.33, 137.6869, 137.3101, 137.60, 39502
06/22/12, 136.84, 136.9632, 136.52, 136.64, 16779
06/21/12, 137.10, 137.82, 137.10, 137.53, 86262
06/20/12, 136.58, 137.48, 136.254, 136.94, 54141
06/19/12, 137.44, 137.5249, 137.0301, 137.21, 46816
06/18/12, 138.17, 138.18, 137.59, 138.00, 19562
06/15/12, 137.87, 138.18, 137.74, 137.82, 15967
06/14/12, 137.33, 137.57, 136.97, 137.19, 52278
