Date,Open,High,Low,Close,Adj Close,Volume
2013-02-21,91.620003,91.620003,91.599998,91.599998,87.350983,290800
2013-02-22,91.599998,91.620003,91.599998,91.620003,87.370064,70800
2013-02-25,91.620003,91.620003,91.599998,91.599998,87.350983,125400
2013-02-26,91.599998,91.620003,91.599998,91.599998,87.350983,145200
2013-02-27,91.599998,91.620003,91.599998,91.620003,87.370064,101600
2013-02-28,91.620003,91.620003,91.599998,91.620003,87.370064,328500
2013-03-01,91.620003,91.620003,91.599998,91.620003,87.370064,67500
2013-03-04,91.599998,91.620003,91.599998,91.599998,87.350983,86700
2013-03-05,91.599998,91.620003,91.599998,91.620003,87.370064,133700
2013-03-06,91.599998,91.620003,91.599998,91.599998,87.350983,186800
2013-03-07,91.599998,91.620003,91.599998,91.620003,87.370064,58200
2013-03-08,91.620003,91.620003,91.599998,91.599998,87.350983,291400
2013-03-11,91.599998,91.620003,91.599998,91.620003,87.370064,126700
2013-03-12,91.599998,91.620003,91.599998,91.599998,87.350983,159900
2013-03-13,91.599998,91.620003,91.599998,91.620003,87.370064,161300
2013-03-14,91.620003,91.620003,91.599998,91.620003,87.370064,105100
2013-03-15,91.599998,91.620003,91.599998,91.620003,87.370064,176800
2013-03-18,91.620003,91.620003,91.599998,91.599998,87.350983,2238900
2013-03-19,91.599998,91.620003,91.599998,91.599998,87.350983,93500
2013-03-20,91.599998,91.620003,91.599998,91.599998,87.350983,140800
2013-03-21,91.599998,91.620003,91.599998,91.599998,87.350983,61600
2013-03-22,91.599998,91.620003,91.599998,91.620003,87.370064,83900
2013-03-25,91.599998,91.620003,91.599998,91.599998,87.350983,338500
2013-03-26,91.620003,91.620003,91.599998,91.620003,87.370064,119100
2013-03-27,91.599998,91.620003,91.599998,91.599998,87.350983,262800
2013-03-28,91.599998,91.620003,91.599998,91.620003,87.370064,97800
2013-04-01,91.620003,91.620003,91.599998,91.599998,87.350983,182100
2013-04-02,91.620003,91.620003,91.599998,91.620003,87.370064,139900
2013-04-03,91.620003,91.620003,91.599998,91.599998,87.350983,143300
2013-04-04,91.599998,91.620003,91.599998,91.599998,87.350983,91800
2013-04-05,91.599998,91.620003,91.599998,91.620003,87.370064,182200
2013-04-08,91.620003,91.620003,91.599998,91.620003,87.370064,113900
2013-04-09,91.620003,91.620003,91.599998,91.620003,87.370064,82300
2013-04-10,91.620003,91.620003,91.599998,91.620003,87.370064,74200
2013-04-11,91.620003,91.620003,91.599998,91.599998,87.350983,281900
2013-04-12,91.620003,91.620003,91.599998,91.620003,87.370064,91600
2013-04-15,91.599998,91.620003,91.599998,91.620003,87.370064,146000
2013-04-16,91.620003,91.620003,91.599998,91.620003,87.370064,90300
2013-04-17,91.599998,91.620003,91.599998,91.620003,87.370064,73400
2013-04-18,91.599998,91.620003,91.599998,91.599998,87.350983,247100
2013-04-19,91.620003,91.620003,91.599998,91.620003,87.370064,90300
2013-04-22,91.599998,91.620003,91.599998,91.620003,87.370064,57200
2013-04-23,91.599998,91.620003,91.599998,91.620003,87.370064,355500
2013-04-24,91.620003,91.620003,91.599998,91.620003,87.370064,159900
2013-04-25,91.599998,91.620003,91.599998,91.599998,87.350983,104700
2013-04-26,91.599998,91.620003,91.599998,91.599998,87.350983,81500
2013-04-29,91.620003,91.620003,91.599998,91.599998,87.350983,117800
2013-04-30,91.620003,91.620003,91.599998,91.599998,87.350983,184400
2013-05-01,91.599998,91.620003,91.599998,91.599998,87.350983,704700
2013-05-02,91.620003,91.620003,91.599998,91.620003,87.370064,71800
2013-05-03,91.620003,91.620003,91.599998,91.599998,87.350983,263600
2013-05-06,91.599998,91.620003,91.599998,91.599998,87.350983,117300
2013-05-07,91.599998,91.620003,91.599998,91.599998,87.350983,51200
2013-05-08,91.599998,91.620003,91.599998,91.620003,87.370064,186700
2013-05-09,91.599998,91.620003,91.599998,91.620003,87.370064,59800
2013-05-10,91.599998,91.620003,91.599998,91.599998,87.350983,77100
2013-05-13,91.620003,91.620003,91.599998,91.620003,87.370064,90700
2013-05-14,91.620003,91.620003,91.599998,91.599998,87.350983,441700
2013-05-15,91.599998,91.620003,91.599998,91.599998,87.350983,110100
2013-05-16,91.620003,91.620003,91.599998,91.599998,87.350983,163600
2013-05-17,91.599998,91.620003,91.599998,91.620003,87.370064,181600
2013-05-20,91.599998,91.620003,91.599998,91.599998,87.350983,239000
2013-05-21,91.620003,91.620003,91.599998,91.620003,87.370064,113100
2013-05-22,91.599998,91.620003,91.599998,91.620003,87.370064,121000
2013-05-23,91.620003,91.620003,91.599998,91.620003,87.370064,434300
2013-05-24,91.620003,91.620003,91.599998,91.620003,87.370064,55200
2013-05-28,91.599998,91.620003,91.599998,91.599998,87.350983,110300
2013-05-29,91.620003,91.620003,91.599998,91.620003,87.370064,230700
2013-05-30,91.599998,91.620003,91.599998,91.599998,87.350983,92400
2013-05-31,91.599998,91.620003,91.599998,91.620003,87.370064,1031000
2013-06-03,91.599998,91.620003,91.599998,91.620003,87.370064,453400
2013-06-04,91.599998,91.620003,91.599998,91.620003,87.370064,147200
2013-06-05,91.599998,91.620003,91.599998,91.620003,87.370064,123100
2013-06-06,91.620003,91.620003,91.580002,91.599998,87.350983,2841800
2013-06-07,91.580002,91.620003,91.580002,91.620003,87.370064,275000
2013-06-10,91.620003,91.620003,91.599998,91.599998,87.350983,212800
2013-06-11,91.620003,91.620003,91.599998,91.620003,87.370064,160300
2013-06-12,91.620003,91.620003,91.599998,91.599998,87.350983,490000
2013-06-13,91.599998,91.620003,91.599998,91.620003,87.370064,2133200
2013-06-14,91.599998,91.620003,91.599998,91.599998,87.350983,350300
2013-06-17,91.599998,91.620003,91.599998,91.599998,87.350983,105100
2013-06-18,91.599998,91.620003,91.599998,91.599998,87.350983,169700
2013-06-19,91.620003,91.620003,91.599998,91.599998,87.350983,116200
2013-06-20,91.620003,91.620003,91.599998,91.599998,87.350983,1520400
2013-06-21,91.620003,91.620003,91.599998,91.620003,87.370064,444100
2013-06-24,91.599998,91.620003,91.599998,91.620003,87.370064,384500
2013-06-25,91.599998,91.620003,91.599998,91.620003,87.370064,3208500
2013-06-26,91.599998,91.620003,91.599998,91.620003,87.370064,473600
2013-06-27,91.620003,91.620003,91.599998,91.599998,87.350983,185200
2013-06-28,91.620003,91.620003,91.580002,91.599998,87.350983,1420700
2013-07-01,91.599998,91.620003,91.599998,91.620003,87.370064,437200
2013-07-02,91.620003,91.620003,91.599998,91.599998,87.350983,378300
2013-07-03,91.620003,91.620003,91.599998,91.620003,87.370064,208100
2013-07-05,91.620003,91.620003,91.599998,91.620003,87.370064,342300
2013-07-08,91.599998,91.620003,91.580002,91.580002,87.331909,152300
2013-07-09,91.580002,91.620003,91.580002,91.580002,87.331909,631600
2013-07-10,91.580002,91.599998,91.580002,91.580002,87.331909,239300
2013-07-11,91.580002,91.599998,91.580002,91.580002,87.331909,790000
2013-07-12,91.580002,91.599998,91.580002,91.580002,87.331909,254500
2013-07-15,91.580002,91.599998,91.580002,91.580002,87.331909,298700
2013-07-16,91.599998,91.599998,91.580002,91.580002,87.331909,146000
2013-07-17,91.599998,91.599998,91.580002,91.580002,87.331909,156600
2013-07-18,91.599998,91.599998,91.580002,91.599998,87.350983,168700
2013-07-19,91.580002,91.599998,91.580002,91.599998,87.350983,85500
2013-07-22,91.599998,91.599998,91.580002,91.599998,87.350983,421500
2013-07-23,91.580002,91.599998,91.580002,91.599998,87.350983,92900
2013-07-24,91.599998,91.620003,91.580002,91.620003,87.370064,747200
2013-07-25,91.599998,91.620003,91.580002,91.580002,87.331909,149500
2013-07-26,91.620003,91.620003,91.580002,91.580002,87.331909,378500
2013-07-29,91.580002,91.599998,91.580002,91.599998,87.350983,160600
2013-07-30,91.580002,91.599998,91.580002,91.580002,87.331909,172400
2013-07-31,91.599998,91.599998,91.580002,91.599998,87.350983,238800
2013-08-01,91.580002,91.599998,91.580002,91.580002,87.331909,207400
2013-08-02,91.580002,91.599998,91.580002,91.599998,87.350983,273800
2013-08-05,91.599998,91.599998,91.580002,91.599998,87.350983,149900
2013-08-06,91.599998,91.599998,91.580002,91.599998,87.350983,89300
2013-08-07,91.599998,91.599998,91.580002,91.580002,87.331909,97100
2013-08-08,91.580002,91.599998,91.580002,91.580002,87.331909,112000
2013-08-09,91.580002,91.599998,91.580002,91.599998,87.350983,172600
2013-08-12,91.599998,91.599998,91.580002,91.599998,87.350983,118500
2013-08-13,91.599998,91.599998,91.580002,91.599998,87.350983,60500
2013-08-14,91.580002,91.599998,91.580002,91.599998,87.350983,131400
2013-08-15,91.599998,91.599998,91.580002,91.599998,87.350983,668500
2013-08-16,91.599998,91.599998,91.580002,91.599998,87.350983,491900
2013-08-19,91.599998,91.599998,91.580002,91.580002,87.331909,233600
2013-08-20,91.599998,91.599998,91.580002,91.599998,87.350983,207600
2013-08-21,91.580002,91.599998,91.580002,91.599998,87.350983,244300
2013-08-22,91.599998,91.599998,91.580002,91.580002,87.331909,240800
2013-08-23,91.599998,91.599998,91.580002,91.599998,87.350983,86000
2013-08-26,91.580002,91.599998,91.580002,91.580002,87.331909,249800
2013-08-27,91.599998,91.599998,91.580002,91.580002,87.331909,231200
2013-08-28,91.580002,91.599998,91.580002,91.580002,87.331909,77900
2013-08-29,91.599998,91.599998,91.580002,91.599998,87.350983,133900
2013-08-30,91.580002,91.599998,91.580002,91.599998,87.350983,500900
2013-09-03,91.580002,91.599998,91.580002,91.599998,87.350983,370900
2013-09-04,91.580002,91.599998,91.580002,91.599998,87.350983,206500
2013-09-05,91.580002,91.599998,91.580002,91.599998,87.350983,527000
2013-09-06,91.580002,91.599998,91.580002,91.599998,87.350983,265500
2013-09-09,91.599998,91.599998,91.559998,91.559998,87.312820,903100
2013-09-10,91.599998,91.599998,91.580002,91.580002,87.331909,275900
2013-09-11,91.599998,91.599998,91.580002,91.580002,87.331909,417200
2013-09-12,91.599998,91.599998,91.580002,91.580002,87.331909,97100
2013-09-13,91.599998,91.599998,91.580002,91.599998,87.350983,355200
2013-09-16,91.580002,91.599998,91.580002,91.580002,87.331909,185100
2013-09-17,91.580002,91.599998,91.580002,91.580002,87.331909,158000
2013-09-18,91.580002,91.599998,91.580002,91.599998,87.350983,295700
2013-09-19,91.580002,91.599998,91.580002,91.599998,87.350983,206200
2013-09-20,91.599998,91.599998,91.580002,91.580002,87.331909,647500
2013-09-23,91.580002,91.599998,91.580002,91.580002,87.331909,191300
2013-09-24,91.599998,91.599998,91.580002,91.580002,87.331909,160600
2013-09-25,91.580002,91.599998,91.580002,91.580002,87.331909,83100
2013-09-26,91.599998,91.599998,91.580002,91.580002,87.331909,102000
2013-09-27,91.580002,91.599998,91.580002,91.580002,87.331909,247300
2013-09-30,91.580002,91.599998,91.580002,91.580002,87.331909,480900
2013-10-01,91.599998,91.599998,91.559998,91.599998,87.350983,2340400
2013-10-02,91.599998,91.599998,91.580002,91.599998,87.350983,185000
2013-10-03,91.599998,91.599998,91.580002,91.599998,87.350983,1240500
2013-10-04,91.580002,91.599998,91.580002,91.599998,87.350983,283800
2013-10-07,91.599998,91.599998,91.580002,91.599998,87.350983,203000
2013-10-08,91.580002,91.599998,91.580002,91.599998,87.350983,215800
2013-10-09,91.559998,91.580002,91.559998,91.580002,87.331909,325100
2013-10-10,91.559998,91.580002,91.559998,91.559998,87.312820,939600
2013-10-11,91.580002,91.580002,91.540001,91.540001,87.293800,6366700
2013-10-14,91.540001,91.559998,91.540001,91.540001,87.293800,150500
2013-10-15,91.559998,91.559998,91.540001,91.540001,87.293800,562600
2013-10-16,91.540001,91.580002,91.540001,91.559998,87.312820,945500
2013-10-17,91.580002,91.580002,91.559998,91.559998,87.312820,140300
2013-10-18,91.559998,91.580002,91.559998,91.580002,87.331909,197400
2013-10-21,91.580002,91.580002,91.559998,91.580002,87.331909,215500
2013-10-22,91.559998,91.580002,91.559998,91.580002,87.331909,100200
2013-10-23,91.580002,91.580002,91.559998,91.580002,87.331909,259900
2013-10-24,91.559998,91.580002,91.559998,91.559998,87.312820,149000
2013-10-25,91.559998,91.580002,91.559998,91.580002,87.331909,69600
2013-10-28,91.559998,91.580002,91.559998,91.580002,87.331909,88300
2013-10-29,91.559998,91.580002,91.559998,91.559998,87.312820,873700
2013-10-30,91.559998,91.580002,91.559998,91.559998,87.312820,399400
2013-10-31,91.580002,91.580002,91.559998,91.559998,87.312820,143900
2013-11-01,91.580002,91.580002,91.559998,91.559998,87.312820,539700
2013-11-04,91.559998,91.580002,91.559998,91.559998,87.312820,138100
2013-11-05,91.580002,91.580002,91.559998,91.559998,87.312820,85100
2013-11-06,91.580002,91.580002,91.559998,91.580002,87.331909,502800
2013-11-07,91.559998,91.580002,91.559998,91.559998,87.312820,156300
2013-11-08,91.580002,91.580002,91.559998,91.559998,87.312820,296000
2013-11-11,91.559998,91.580002,91.559998,91.580002,87.331909,125500
2013-11-12,91.580002,91.580002,91.559998,91.580002,87.331909,129600
2013-11-13,91.559998,91.580002,91.559998,91.580002,87.331909,117500
2013-11-14,91.580002,91.580002,91.559998,91.559998,87.312820,156700
2013-11-15,91.580002,91.580002,91.559998,91.559998,87.312820,91900
2013-11-18,91.559998,91.580002,91.559998,91.559998,87.312820,180200
2013-11-19,91.559998,91.580002,91.559998,91.559998,87.312820,93700
2013-11-20,91.580002,91.580002,91.559998,91.559998,87.312820,108300
2013-11-21,91.580002,91.580002,91.559998,91.580002,87.331909,287700
2013-11-22,91.559998,91.580002,91.559998,91.559998,87.312820,385000
2013-11-25,91.580002,91.580002,91.559998,91.559998,87.312820,630800
2013-11-26,91.559998,91.580002,91.559998,91.559998,87.312820,62500
2013-11-27,91.580002,91.580002,91.559998,91.580002,87.331909,145900
2013-11-29,91.580002,91.580002,91.540001,91.540001,87.293800,465700
2013-12-02,91.559998,91.580002,91.559998,91.559998,87.312820,187800
2013-12-03,91.559998,91.580002,91.559998,91.580002,87.331909,312800
2013-12-04,91.580002,91.580002,91.559998,91.580002,87.331909,329300
2013-12-05,91.580002,91.580002,91.559998,91.580002,87.331909,139800
2013-12-06,91.580002,91.580002,91.559998,91.580002,87.331909,188700
2013-12-09,91.559998,91.580002,91.559998,91.580002,87.331909,224200
2013-12-10,91.559998,91.580002,91.559998,91.559998,87.312820,66400
2013-12-11,91.559998,91.580002,91.559998,91.580002,87.331909,95000
2013-12-12,91.580002,91.580002,91.559998,91.580002,87.331909,1124600
2013-12-13,91.580002,91.580002,91.559998,91.580002,87.331909,75800
2013-12-16,91.580002,91.580002,91.559998,91.559998,87.312820,412600
2013-12-17,91.559998,91.580002,91.559998,91.559998,87.312820,112400
2013-12-18,91.559998,91.580002,91.559998,91.580002,87.331909,114400
2013-12-19,91.559998,91.580002,91.559998,91.580002,87.331909,1356700
2013-12-20,91.580002,91.580002,91.540001,91.559998,87.312820,715800
2013-12-23,91.559998,91.580002,91.559998,91.559998,87.312820,284700
2013-12-24,91.540001,91.559998,91.540001,91.559998,87.312820,111300
2013-12-26,91.580002,91.580002,91.559998,91.559998,87.312820,81300
2013-12-27,91.580002,91.580002,91.559998,91.580002,87.331909,150600
2013-12-30,91.580002,91.580002,91.559998,91.580002,87.331909,83600
2013-12-31,91.540001,91.580002,91.540001,91.540001,87.293800,209300
2014-01-02,91.540001,91.559998,91.540001,91.540001,87.293800,265900
2014-01-03,91.559998,91.559998,91.540001,91.559998,87.312820,85800
2014-01-06,91.540001,91.559998,91.540001,91.540001,87.293800,166200
2014-01-07,91.540001,91.559998,91.540001,91.559998,87.312820,214700
2014-01-08,91.559998,91.559998,91.540001,91.559998,87.312820,120500
2014-01-09,91.540001,91.559998,91.540001,91.540001,87.293800,140700
2014-01-10,91.559998,91.559998,91.540001,91.559998,87.312820,100000
2014-01-13,91.559998,91.559998,91.540001,91.559998,87.312820,173500
2014-01-14,91.540001,91.559998,91.540001,91.559998,87.312820,188500
2014-01-15,91.540001,91.559998,91.540001,91.559998,87.312820,121500
2014-01-16,91.559998,91.559998,91.540001,91.559998,87.312820,176200
2014-01-17,91.559998,91.559998,91.540001,91.540001,87.293800,600400
2014-01-21,91.540001,91.559998,91.540001,91.559998,87.312820,216300
2014-01-22,91.540001,91.559998,91.540001,91.559998,87.312820,154400
2014-01-23,91.540001,91.559998,91.540001,91.559998,87.312820,174600
2014-01-24,91.540001,91.559998,91.540001,91.540001,87.293800,142100
2014-01-27,91.540001,91.559998,91.540001,91.540001,87.293800,332700
2014-01-28,91.559998,91.559998,91.540001,91.540001,87.293800,480100
2014-01-29,91.540001,91.559998,91.540001,91.559998,87.312820,146300
2014-01-30,91.559998,91.559998,91.540001,91.559998,87.312820,170000
2014-01-31,91.559998,91.559998,91.540001,91.540001,87.293800,336200
2014-02-03,91.559998,91.559998,91.540001,91.540001,87.293800,1180400
2014-02-04,91.559998,91.559998,91.540001,91.559998,87.312820,1322300
2014-02-05,91.540001,91.559998,91.540001,91.540001,87.293800,157600
2014-02-06,91.540001,91.559998,91.540001,91.540001,87.293800,253100
2014-02-07,91.540001,91.559998,91.540001,91.559998,87.312820,433800
2014-02-10,91.540001,91.559998,91.519997,91.540001,87.293800,1369100
2014-02-11,91.519997,91.559998,91.519997,91.540001,87.293800,915200
2014-02-12,91.540001,91.559998,91.540001,91.559998,87.312820,148000
2014-02-13,91.540001,91.559998,91.540001,91.559998,87.312820,471600
2014-02-14,91.540001,91.559998,91.540001,91.559998,87.312820,139600
2014-02-18,91.559998,91.559998,91.540001,91.540001,87.293800,303500
2014-02-19,91.559998,91.559998,91.540001,91.559998,87.312820,140100
2014-02-20,91.540001,91.559998,91.540001,91.559998,87.312820,240700
2014-02-21,91.540001,91.559998,91.540001,91.540001,87.293800,298000
2014-02-24,91.540001,91.559998,91.540001,91.559998,87.312820,613700
2014-02-25,91.559998,91.559998,91.540001,91.559998,87.312820,178000
2014-02-26,91.540001,91.559998,91.540001,91.559998,87.312820,87700
2014-02-27,91.540001,91.559998,91.540001,91.540001,87.293800,95300
2014-02-28,91.540001,91.559998,91.540001,91.559998,87.312820,167300
2014-03-03,91.540001,91.559998,91.540001,91.559998,87.312820,858400
2014-03-04,91.540001,91.559998,91.540001,91.540001,87.293800,490100
2014-03-05,91.540001,91.559998,91.540001,91.559998,87.312820,163600
2014-03-06,91.540001,91.559998,91.540001,91.559998,87.312820,159500
2014-03-07,91.540001,91.559998,91.540001,91.540001,87.293800,90500
2014-03-10,91.540001,91.559998,91.540001,91.540001,87.293800,293400
2014-03-11,91.540001,91.559998,91.540001,91.540001,87.293800,42200
2014-03-12,91.540001,91.559998,91.540001,91.540001,87.293800,115000
2014-03-13,91.540001,91.559998,91.540001,91.540001,87.293800,74700
2014-03-14,91.540001,91.559998,91.540001,91.540001,87.293800,1176000
2014-03-17,91.540001,91.559998,91.540001,91.540001,87.293800,504700
2014-03-18,91.540001,91.559998,91.540001,91.540001,87.293800,106400
2014-03-19,91.540001,91.559998,91.540001,91.559998,87.312820,97900
2014-03-20,91.540001,91.559998,91.540001,91.540001,87.293800,71600
2014-03-21,91.559998,91.559998,91.540001,91.559998,87.312820,138200
2014-03-24,91.540001,91.559998,91.540001,91.559998,87.312820,254300
2014-03-25,91.559998,91.559998,91.540001,91.559998,87.312820,73600
2014-03-26,91.559998,91.559998,91.540001,91.540001,87.293800,874300
2014-03-27,91.540001,91.559998,91.540001,91.540001,87.293800,66100
2014-03-28,91.540001,91.559998,91.540001,91.540001,87.293800,195500
2014-03-31,91.559998,91.559998,91.540001,91.540001,87.293800,425900
2014-04-01,91.540001,91.559998,91.540001,91.540001,87.293800,1279300
2014-04-02,91.540001,91.559998,91.540001,91.540001,87.293800,455200
2014-04-03,91.540001,91.559998,91.540001,91.559998,87.312820,131700
2014-04-04,91.540001,91.559998,91.540001,91.540001,87.293800,80700
2014-04-07,91.540001,91.559998,91.540001,91.540001,87.293800,1296300
2014-04-08,91.559998,91.559998,91.540001,91.540001,87.293800,402000
2014-04-09,91.540001,91.559998,91.540001,91.540001,87.293800,99600
2014-04-10,91.540001,91.559998,91.540001,91.540001,87.293800,66000
2014-04-11,91.540001,91.559998,91.540001,91.540001,87.293800,166600
2014-04-14,91.540001,91.559998,91.540001,91.540001,87.293800,299600
2014-04-15,91.540001,91.559998,91.540001,91.540001,87.293800,226800
2014-04-16,91.540001,91.559998,91.540001,91.540001,87.293800,88300
2014-04-17,91.559998,91.559998,91.540001,91.559998,87.312820,136800
2014-04-21,91.519997,91.540001,91.519997,91.540001,87.293800,127000
2014-04-22,91.519997,91.540001,91.519997,91.519997,87.274689,92500
2014-04-23,91.540001,91.540001,91.519997,91.540001,87.293800,188500
2014-04-24,91.519997,91.540001,91.519997,91.540001,87.293800,262200
2014-04-25,91.519997,91.540001,91.519997,91.540001,87.293800,110900
2014-04-28,91.540001,91.559998,91.540001,91.540001,87.293800,81100
2014-04-29,91.559998,91.559998,91.540001,91.540001,87.293800,101000
2014-04-30,91.540001,91.559998,91.540001,91.540001,87.293800,230600
2014-05-01,91.540001,91.540001,91.519997,91.519997,87.274689,152900
2014-05-02,91.519997,91.540001,91.519997,91.540001,87.293800,71800
2014-05-05,91.519997,91.540001,91.519997,91.540001,87.293800,164600
2014-05-06,91.540001,91.540001,91.519997,91.519997,87.274689,74800
2014-05-07,91.519997,91.540001,91.519997,91.519997,87.274689,75900
2014-05-08,91.540001,91.540001,91.519997,91.519997,87.274689,125300
2014-05-09,91.519997,91.540001,91.519997,91.540001,87.293800,71600
2014-05-12,91.519997,91.540001,91.519997,91.519997,87.274689,896200
2014-05-13,91.519997,91.540001,91.519997,91.540001,87.293800,173400
2014-05-14,91.519997,91.540001,91.519997,91.540001,87.293800,217900
2014-05-15,91.519997,91.540001,91.519997,91.540001,87.293800,193000
2014-05-16,91.519997,91.540001,91.519997,91.540001,87.293800,62500
2014-05-19,91.519997,91.540001,91.519997,91.540001,87.293800,265700
2014-05-20,91.519997,91.540001,91.519997,91.540001,87.293800,94800
2014-05-21,91.540001,91.540001,91.519997,91.519997,87.274689,65400
2014-05-22,91.519997,91.540001,91.519997,91.519997,87.274689,130900
2014-05-23,91.540001,91.540001,91.519997,91.540001,87.293800,101500
2014-05-27,91.519997,91.540001,91.519997,91.519997,87.274689,87000
2014-05-28,91.540001,91.540001,91.519997,91.540001,87.293800,89300
2014-05-29,91.540001,91.540001,91.519997,91.519997,87.274689,90100
2014-05-30,91.519997,91.540001,91.519997,91.540001,87.293800,213000
2014-06-02,91.519997,91.540001,91.519997,91.519997,87.274689,66000
2014-06-03,91.519997,91.540001,91.519997,91.519997,87.274689,135900
2014-06-04,91.540001,91.540001,91.519997,91.519997,87.274689,158000
2014-06-05,91.540001,91.540001,91.519997,91.519997,87.274689,148000
2014-06-06,91.540001,91.540001,91.519997,91.519997,87.274689,142900
2014-06-09,91.519997,91.540001,91.519997,91.540001,87.293800,80600
2014-06-10,91.519997,91.540001,91.519997,91.540001,87.293800,153700
2014-06-11,91.519997,91.540001,91.519997,91.519997,87.274689,64100
2014-06-12,91.519997,91.540001,91.519997,91.540001,87.293800,96300
2014-06-13,91.500000,91.519997,91.500000,91.519997,87.274689,382600
2014-06-16,91.500000,91.540001,91.500000,91.540001,87.293800,601000
2014-06-17,91.519997,91.540001,91.519997,91.519997,87.274689,108500
2014-06-18,91.519997,91.540001,91.519997,91.540001,87.293800,205900
2014-06-19,91.519997,91.540001,91.519997,91.540001,87.293800,75700
2014-06-20,91.540001,91.540001,91.519997,91.540001,87.293800,116800
2014-06-23,91.519997,91.540001,91.519997,91.540001,87.293800,143400
2014-06-24,91.540001,91.540001,91.519997,91.540001,87.293800,86900
2014-06-25,91.519997,91.540001,91.519997,91.519997,87.274689,56800
2014-06-26,91.540001,91.540001,91.519997,91.519997,87.274689,120600
2014-06-27,91.540001,91.540001,91.519997,91.540001,87.293800,210500
2014-06-30,91.519997,91.540001,91.519997,91.519997,87.274689,89300
2014-07-01,91.519997,91.540001,91.519997,91.540001,87.293800,145600
2014-07-02,91.519997,91.540001,91.519997,91.540001,87.293800,217800
2014-07-03,91.519997,91.540001,91.519997,91.519997,87.274689,74100
2014-07-07,91.519997,91.540001,91.519997,91.540001,87.293800,357200
2014-07-08,91.540001,91.540001,91.519997,91.540001,87.293800,230900
2014-07-09,91.540001,91.540001,91.519997,91.519997,87.274689,84100
2014-07-10,91.519997,91.540001,91.519997,91.519997,87.274689,444400
2014-07-11,91.519997,91.540001,91.500000,91.519997,87.274689,63300
2014-07-14,91.519997,91.519997,91.500000,91.519997,87.274689,137400
2014-07-15,91.500000,91.519997,91.500000,91.519997,87.274689,122100
2014-07-16,91.500000,91.519997,91.500000,91.519997,87.274689,89200
2014-07-17,91.500000,91.519997,91.500000,91.519997,87.274689,69400
2014-07-18,91.519997,91.519997,91.500000,91.500000,87.255623,99100
2014-07-21,91.500000,91.519997,91.500000,91.519997,87.274689,190300
2014-07-22,91.519997,91.519997,91.500000,91.500000,87.255623,347500
2014-07-23,91.500000,91.519997,91.500000,91.519997,87.274689,167400
2014-07-24,91.519997,91.519997,91.500000,91.519997,87.274689,441000
2014-07-25,91.500000,91.519997,91.500000,91.519997,87.274689,73100
2014-07-28,91.500000,91.519997,91.500000,91.519997,87.274689,73100
2014-07-29,91.519997,91.519997,91.500000,91.519997,87.274689,123900
2014-07-30,91.519997,91.519997,91.500000,91.519997,87.274689,48500
2014-07-31,91.519997,91.519997,91.500000,91.500000,87.255623,185000
