Date, Open, High, Low, Close
04/03/20, 1014.30, 1010.87, 1010.87, 1010.87
04/02/20, 988.14, 1020.68, 1020.68, 1020.68
04/01/20, 1002.69, 993.02, 993.02, 993.02
03/31/20, 1033.82, 1032.89, 1032.89, 1032.90
03/30/20, 1007.29, 1036.98, 1036.98, 1036.98
03/27/20, 995.14, 990.69, 990.69, 990.69
03/26/20, 957.61, 1015.18, 1015.18, 1015.18
03/25/20, 932.73, 948.94, 948.94, 948.94
03/24/20, 906.88, 937.08, 937.08, 937.08
03/23/20, 910.67, 870.99, 870.99, 870.99
03/20/20, 959.30, 916.59, 916.59, 916.59
03/19/20, 972.32, 955.54, 955.54, 955.54
03/18/20, 975.93, 973.71, 973.71, 973.71
03/17/20, 948.95, 1007.95, 1007.95, 1007.95
03/16/20, 998.10, 948.61, 948.61, 948.61
03/13/20, 984.85, 1053.92, 1053.92, 1053.92
03/12/20, 1061.43, 985.40, 985.40, 985.40
03/11/20, 1107.67, 1064.27, 1064.27, 1064.27
03/10/20, 1070.54, 1107.57, 1107.57, 1107.57
03/09/20, 1128.75, 1070.44, 1070.44, 1070.44
03/06/20, 1134.37, 1129.02, 1129.02, 1129.02
03/05/20, 1162.51, 1134.90, 1134.90, 1134.90
03/04/20, 1099.15, 1162.75, 1162.75, 1162.75
03/03/20, 1127.45, 1098.88, 1098.88, 1098.88
03/02/20, 1075.71, 1127.57, 1127.57, 1127.57
02/28/20, 1090.72, 1075.66, 1075.66, 1075.66
02/27/20, 1128.55, 1091.03, 1091.03, 1091.03
02/26/20, 1129.95, 1128.63, 1128.63, 1128.63
02/25/20, 1164.21, 1129.79, 1129.79, 1129.79
02/24/20, 1202.30, 1164.14, 1164.14, 1164.14
02/21/20, 1203.20, 1203.41, 1203.41, 1203.41
02/20/20, 1210.60, 1203.03, 1203.03, 1203.03
02/19/20, 1205.10, 1210.55, 1210.55, 1210.55
02/18/20, 1209.63, 1205.08, 1205.08, 1205.08
02/14/20, 1207.96, 1209.53, 1209.53, 1209.53
02/13/20, 1213.92, 1207.93, 1207.93, 1207.93
02/12/20, 1212.71, 1214.51, 1214.51, 1214.51
02/11/20, 1205.55, 1212.83, 1212.83, 1212.83
02/10/20, 1199.26, 1205.41, 1205.41, 1205.41
02/07/20, 1209.03, 1199.27, 1199.27, 1199.27
02/06/20, 1207.79, 1209.05, 1209.05, 1209.05
02/05/20, 1184.58, 1207.71, 1207.71, 1207.71
02/04/20, 1164.98, 1184.41, 1184.41, 1184.41
02/03/20, 1154.01, 1164.64, 1164.64, 1164.64
01/31/20, 1177.35, 1153.96, 1153.96, 1153.96
01/30/20, 1185.70, 1177.34, 1177.34, 1177.34
01/29/20, 1189.87, 1186.54, 1186.54, 1186.54
01/28/20, 1184.28, 1189.86, 1189.86, 1189.86
01/27/20, 1193.22, 1184.21, 1184.21, 1184.21
01/24/20, 1213.64, 1193.25, 1193.25, 1193.25
01/23/20, 1219.69, 1213.60, 1213.60, 1213.60
01/22/20, 1217.99, 1219.64, 1219.64, 1219.64
01/21/20, 1217.53, 1218.20, 1218.20, 1218.20
01/17/20, 1217.02, 1217.69, 1217.69, 1217.69
01/16/20, 1210.53, 1216.96, 1216.96, 1216.96
01/15/20, 1200.38, 1210.62, 1210.62, 1210.62
01/14/20, 1193.15, 1200.43, 1200.43, 1200.43
01/13/20, 1198.07, 1193.90, 1193.90, 1193.90
01/10/20, 1198.35, 1198.13, 1198.13, 1198.13
01/09/20, 1192.27, 1197.64, 1197.64, 1197.64
01/08/20, 1184.34, 1192.03, 1192.03, 1192.03
01/07/20, 1187.39, 1184.41, 1184.41, 1184.41
01/06/20, 1180.25, 1187.27, 1187.27, 1187.27
01/03/20, 1190.42, 1180.33, 1180.33, 1180.33
01/02/20, 1188.13, 1190.45, 1190.45, 1190.45
12/31/19, 1184.63, 1188.20, 1188.20, 1188.20
12/30/19, 1192.40, 1184.66, 1184.66, 1184.66
12/27/19, 1191.74, 1192.49, 1192.49, 1192.49
12/26/19, 1192.84, 1191.73, 1191.73, 1191.73
12/24/19, 1194.34, 1193.14, 1193.14, 1193.14
12/23/19, 1190.47, 1194.33, 1194.33, 1194.33
12/20/19, 1181.30, 1190.45, 1190.45, 1190.45
12/19/19, 1176.73, 1181.27, 1181.27, 1181.27
12/18/19, 1175.29, 1176.70, 1176.70, 1176.70
12/17/19, 1176.30, 1175.27, 1175.27, 1175.27
12/16/19, 1163.83, 1176.30, 1176.30, 1176.30
12/13/19, 1164.58, 1163.70, 1163.70, 1163.70
12/12/19, 1154.54, 1165.00, 1165.00, 1165.00
12/11/19, 1152.88, 1154.80, 1154.80, 1154.80
12/10/19, 1151.19, 1152.89, 1152.89, 1152.89
12/09/19, 1159.04, 1151.20, 1151.20, 1151.20
12/06/19, 1151.79, 1159.11, 1159.11, 1159.11
12/05/19, 1151.66, 1152.01, 1152.01, 1152.01
12/04/19, 1141.25, 1151.67, 1151.67, 1151.67
12/03/19, 1143.64, 1141.25, 1141.25, 1141.25
12/02/19, 1148.71, 1143.63, 1143.63, 1143.63
11/29/19, 1152.63, 1148.69, 1148.69, 1148.69
11/27/19, 1147.23, 1152.73, 1152.73, 1152.73
11/26/19, 1147.97, 1147.21, 1147.21, 1147.21
11/25/19, 1135.11, 1147.99, 1147.99, 1147.99
11/22/19, 1131.36, 1135.88, 1135.88, 1135.88
11/21/19, 1128.91, 1131.35, 1131.35, 1131.35
11/20/19, 1129.83, 1128.87, 1128.87, 1128.87
11/19/19, 1122.49, 1129.84, 1129.84, 1129.84
11/18/19, 1126.82, 1122.50, 1122.50, 1122.50
11/15/19, 1102.48, 1126.75, 1126.75, 1126.75
11/14/19, 1102.66, 1102.38, 1102.38, 1102.38
11/13/19, 1101.95, 1103.19, 1103.19, 1103.19
11/12/19, 1095.55, 1101.98, 1101.98, 1101.98
11/11/19, 1100.15, 1095.63, 1095.63, 1095.63
11/08/19, 1091.46, 1100.18, 1100.18, 1100.18
11/07/19, 1089.27, 1091.46, 1091.46, 1091.46
11/06/19, 1083.83, 1089.91, 1089.91, 1089.91
11/05/19, 1093.93, 1083.84, 1083.84, 1083.84
11/04/19, 1097.48, 1093.62, 1093.62, 1093.62
11/01/19, 1095.73, 1097.41, 1097.41, 1097.41
10/31/19, 1096.85, 1095.58, 1095.58, 1095.58
10/30/19, 1088.59, 1097.02, 1097.02, 1097.02
10/29/19, 1075.94, 1088.55, 1088.55, 1088.55
10/28/19, 1065.02, 1076.07, 1076.07, 1076.07
10/25/19, 1062.98, 1065.01, 1065.01, 1065.01
10/24/19, 1069.78, 1062.95, 1062.95, 1062.95
10/23/19, 1062.40, 1069.33, 1069.33, 1069.33
10/22/19, 1061.08, 1062.67, 1062.67, 1062.67
10/21/19, 1061.62, 1060.84, 1060.84, 1060.84
10/18/19, 1065.21, 1061.63, 1061.63, 1061.63
10/17/19, 1057.22, 1065.21, 1065.21, 1065.21
10/16/19, 1058.47, 1057.20, 1057.20, 1057.20
10/15/19, 1040.18, 1058.45, 1058.45, 1058.45
10/14/19, 1040.56, 1040.14, 1040.14, 1040.14
10/11/19, 1031.74, 1040.49, 1040.49, 1040.49
10/10/19, 1026.95, 1032.22, 1032.22, 1032.22
10/09/19, 1019.98, 1026.94, 1026.94, 1026.94
10/08/19, 1038.94, 1019.95, 1019.95, 1019.95
10/07/19, 1043.43, 1038.97, 1038.97, 1038.97
10/04/19, 1027.16, 1043.45, 1043.45, 1043.45
10/03/19, 1017.35, 1027.12, 1027.12, 1027.12
10/02/19, 1033.26, 1017.63, 1017.63, 1017.63
10/01/19, 1043.36, 1033.33, 1033.33, 1033.33
09/30/19, 1034.10, 1043.37, 1043.37, 1043.37
09/27/19, 1038.42, 1034.11, 1034.11, 1034.11
09/26/19, 1044.78, 1038.47, 1038.47, 1038.47
09/25/19, 1050.10, 1045.04, 1045.04, 1045.04
09/24/19, 1059.70, 1050.10, 1050.10, 1050.10
09/23/19, 1066.18, 1059.70, 1059.70, 1059.70
09/20/19, 1059.78, 1066.20, 1066.20, 1066.20
09/19/19, 1054.96, 1059.81, 1059.81, 1059.81
09/18/19, 1054.80, 1054.84, 1054.84, 1054.84
09/17/19, 1053.26, 1054.78, 1054.78, 1054.78
09/16/19, 1055.60, 1053.26, 1053.26, 1053.26
09/13/19, 1055.69, 1055.71, 1055.71, 1055.71
09/12/19, 1057.58, 1056.44, 1056.44, 1056.44
09/11/19, 1047.14, 1057.71, 1057.71, 1057.71
09/10/19, 1044.04, 1047.12, 1047.12, 1047.12
09/09/19, 1053.66, 1044.07, 1044.07, 1044.07
09/06/19, 1050.43, 1053.74, 1053.74, 1053.74
09/05/19, 1040.51, 1050.46, 1050.46, 1050.46
09/04/19, 1040.23, 1040.31, 1040.31, 1040.31
09/03/19, 1046.52, 1040.16, 1040.16, 1040.16
08/30/19, 1044.30, 1046.74, 1046.74, 1046.74
08/29/19, 1037.25, 1045.00, 1045.00, 1045.00
08/28/19, 1029.72, 1037.01, 1037.01, 1037.01
08/27/19, 1035.62, 1029.73, 1029.73, 1029.73
08/26/19, 1024.68, 1035.41, 1035.41, 1035.41
08/23/19, 1049.73, 1025.47, 1025.47, 1025.47
08/22/19, 1054.99, 1049.81, 1049.81, 1049.81
08/21/19, 1047.17, 1054.96, 1054.96, 1054.96
08/20/19, 1056.14, 1047.12, 1047.12, 1047.12
08/19/19, 1045.91, 1056.18, 1056.18, 1056.18
08/16/19, 1033.50, 1045.86, 1045.86, 1045.86
08/15/19, 1029.94, 1033.52, 1033.52, 1033.52
08/14/19, 1059.24, 1029.94, 1029.94, 1029.94
08/13/19, 1046.47, 1059.98, 1059.98, 1059.98
08/12/19, 1056.96, 1046.29, 1046.29, 1046.49
08/09/19, 1055.18, 1057.12, 1057.12, 1057.12
08/08/19, 1040.96, 1055.21, 1055.21, 1055.21
08/07/19, 1041.01, 1040.86, 1040.86, 1040.86
08/06/19, 1028.16, 1041.18, 1041.18, 1041.18
08/05/19, 1052.63, 1028.13, 1028.13, 1028.13
08/02/19, 1055.07, 1052.76, 1052.76, 1052.76
08/01/19, 1053.41, 1055.10, 1055.10, 1055.10
07/31/19, 1064.48, 1054.04, 1054.04, 1054.04
07/30/19, 1069.12, 1064.57, 1064.57, 1064.57
07/29/19, 1064.84, 1069.15, 1069.15, 1069.15
07/26/19, 1060.47, 1064.81, 1064.81, 1064.81
07/25/19, 1066.11, 1060.39, 1060.39, 1060.39
07/24/19, 1065.77, 1066.28, 1066.28, 1066.28
07/23/19, 1059.40, 1065.93, 1065.93, 1065.93
07/22/19, 1061.05, 1059.39, 1059.39, 1059.39
07/19/19, 1072.53, 1061.01, 1061.01, 1061.01
07/18/19, 1066.59, 1072.41, 1072.41, 1072.41
07/17/19, 1066.37, 1066.60, 1066.60, 1066.60
07/16/19, 1071.80, 1066.40, 1066.40, 1066.40
07/15/19, 1069.55, 1071.79, 1071.79, 1071.79
07/12/19, 1081.65, 1069.57, 1069.57, 1069.57
07/11/19, 1082.18, 1082.31, 1082.31, 1082.31
07/10/19, 1078.32, 1082.10, 1082.10, 1082.10
07/09/19, 1076.83, 1078.19, 1078.19, 1078.19
07/08/19, 1085.03, 1077.00, 1077.00, 1077.00
07/05/19, 1092.79, 1085.09, 1085.09, 1085.09
07/03/19, 1083.12, 1093.05, 1093.05, 1093.05
07/02/19, 1078.60, 1083.21, 1083.21, 1083.21
07/01/19, 1072.48, 1078.60, 1078.60, 1078.60
06/28/19, 1068.49, 1072.47, 1072.47, 1072.47
06/27/19, 1061.79, 1068.53, 1068.53, 1068.53
06/26/19, 1075.33, 1061.90, 1061.90, 1061.90
06/25/19, 1079.63, 1075.31, 1075.31, 1075.31
06/24/19, 1085.14, 1079.74, 1079.74, 1079.75
06/21/19, 1080.50, 1085.15, 1085.15, 1085.15
06/20/19, 1076.30, 1080.43, 1080.43, 1080.43
06/19/19, 1065.89, 1076.10, 1076.10, 1076.10
06/18/19, 1057.21, 1065.90, 1065.90, 1065.90
06/17/19, 1052.26, 1057.19, 1057.19, 1057.19
06/14/19, 1054.62, 1052.28, 1052.28, 1052.28
06/13/19, 1056.33, 1055.35, 1055.35, 1055.35
06/12/19, 1051.11, 1056.56, 1056.56, 1056.56
06/11/19, 1053.89, 1051.17, 1051.17, 1051.17
06/10/19, 1050.58, 1053.78, 1053.78, 1053.78
06/07/19, 1037.31, 1050.52, 1050.52, 1050.52
06/06/19, 1033.91, 1037.29, 1037.29, 1037.29
06/05/19, 1027.24, 1034.02, 1034.02, 1034.02
06/04/19, 1010.25, 1027.09, 1027.09, 1027.09
06/03/19, 1006.94, 1010.07, 1010.07, 1010.07
05/31/19, 1014.87, 1007.00, 1007.00, 1007.00
05/30/19, 1009.68, 1014.93, 1014.93, 1014.93
05/29/19, 1019.33, 1009.65, 1009.65, 1009.65
05/28/19, 1034.02, 1019.38, 1019.38, 1019.38
05/24/19, 1032.04, 1033.95, 1033.95, 1033.95
05/23/19, 1036.32, 1032.68, 1032.68, 1032.68
05/22/19, 1029.91, 1036.50, 1036.50, 1036.50
05/21/19, 1021.58, 1029.96, 1029.96, 1029.96
05/20/19, 1021.71, 1021.56, 1021.56, 1021.56
05/17/19, 1023.59, 1021.94, 1021.94, 1021.94
05/16/19, 1015.73, 1023.65, 1023.65, 1023.65
05/15/19, 1013.25, 1016.01, 1016.01, 1016.01
05/14/19, 1009.16, 1013.28, 1013.28, 1013.28
05/13/19, 1026.64, 1009.16, 1009.16, 1009.16
05/10/19, 1027.81, 1027.08, 1027.08, 1027.08
05/09/19, 1029.01, 1027.78, 1027.78, 1027.78
05/08/19, 1028.70, 1029.92, 1029.92, 1029.92
05/07/19, 1048.99, 1028.70, 1028.70, 1028.70
05/06/19, 1042.65, 1049.13, 1049.13, 1049.13
05/03/19, 1035.21, 1043.06, 1043.06, 1043.06
05/02/19, 1030.27, 1035.18, 1035.18, 1035.18
05/01/19, 1033.34, 1030.29, 1030.29, 1030.29
04/30/19, 1027.90, 1033.35, 1033.35, 1033.35
04/29/19, 1030.02, 1027.85, 1027.85, 1027.85
04/26/19, 1020.40, 1030.02, 1030.02, 1030.02
04/25/19, 1008.99, 1020.19, 1020.19, 1020.19
04/24/19, 1010.25, 1008.77, 1008.77, 1008.77
04/23/19, 994.45, 1010.15, 1010.15, 1010.15
04/22/19, 993.37, 994.29, 994.29, 994.29
04/18/19, 992.23, 993.64, 993.64, 993.64
04/17/19, 1021.91, 992.27, 992.27, 992.27
04/16/19, 1043.23, 1021.77, 1021.77, 1021.77
04/15/19, 1039.31, 1042.89, 1042.89, 1042.89
04/12/19, 1048.93, 1039.31, 1039.31, 1039.31
04/11/19, 1062.37, 1049.49, 1049.49, 1049.49
04/10/19, 1060.94, 1062.35, 1062.35, 1062.35
04/09/19, 1065.04, 1060.94, 1060.94, 1060.94
04/08/19, 1065.28, 1065.10, 1065.10, 1065.10
04/05/19, 1057.90, 1065.28, 1065.28, 1065.28
04/04/19, 1060.27, 1057.84, 1057.84, 1057.84
04/03/19, 1061.77, 1060.41, 1060.41, 1060.41
04/02/19, 1064.27, 1061.70, 1061.70, 1061.70
04/01/19, 1062.60, 1064.24, 1064.24, 1064.24
03/29/19, 1050.07, 1062.47, 1062.47, 1062.47
03/28/19, 1047.18, 1050.07, 1050.07, 1050.07
03/27/19, 1055.89, 1047.30, 1047.30, 1047.30
03/26/19, 1048.87, 1055.88, 1055.88, 1055.88
03/25/19, 1049.43, 1048.70, 1048.70, 1048.70
03/22/19, 1068.58, 1049.44, 1049.44, 1049.44
03/21/19, 1064.78, 1068.66, 1068.66, 1068.66
03/20/19, 1072.17, 1064.97, 1064.97, 1064.97
03/19/19, 1063.85, 1072.17, 1072.17, 1072.17
03/18/19, 1065.44, 1063.83, 1063.83, 1063.83
03/15/19, 1060.18, 1065.44, 1065.44, 1065.44
03/14/19, 1062.22, 1060.23, 1060.23, 1060.23
03/13/19, 1051.34, 1062.93, 1062.93, 1062.93
03/12/19, 1044.36, 1051.32, 1051.32, 1051.32
03/11/19, 1032.29, 1044.33, 1044.33, 1044.33
03/08/19, 1034.46, 1032.22, 1032.22, 1032.22
03/07/19, 1043.05, 1034.76, 1034.76, 1034.76
03/06/19, 1058.72, 1043.04, 1043.04, 1043.04
03/05/19, 1059.47, 1058.64, 1058.64, 1058.64
03/04/19, 1073.73, 1059.39, 1059.39, 1059.39
03/01/19, 1059.01, 1073.74, 1073.74, 1073.74
02/28/19, 1062.33, 1058.77, 1058.77, 1058.77
02/27/19, 1067.17, 1061.97, 1061.97, 1061.97
02/26/19, 1070.47, 1067.19, 1067.19, 1067.19
02/25/19, 1069.40, 1070.57, 1070.57, 1070.57
02/22/19, 1060.07, 1070.06, 1070.06, 1070.06
02/21/19, 1069.44, 1060.16, 1060.16, 1060.16
02/20/19, 1070.89, 1069.57, 1069.57, 1069.57
02/19/19, 1073.53, 1070.95, 1070.95, 1070.95
02/15/19, 1058.24, 1073.62, 1073.62, 1073.62
02/14/19, 1054.99, 1058.05, 1058.05, 1058.05
02/13/19, 1053.07, 1055.58, 1055.58, 1055.58
02/12/19, 1039.10, 1052.99, 1052.99, 1052.99
02/11/19, 1040.41, 1039.02, 1039.02, 1039.02
02/08/19, 1039.17, 1040.39, 1040.39, 1040.39
02/07/19, 1049.58, 1038.49, 1038.49, 1038.49
02/06/19, 1046.22, 1049.57, 1049.57, 1049.57
02/05/19, 1046.85, 1045.77, 1045.77, 1045.77
02/04/19, 1050.70, 1046.61, 1046.61, 1046.61
02/01/19, 1047.31, 1050.21, 1050.21, 1050.21
01/31/19, 1035.50, 1047.87, 1047.87, 1047.87
01/30/19, 1021.96, 1036.15, 1036.15, 1036.15
01/29/19, 1017.47, 1022.21, 1022.21, 1022.21
01/28/19, 1028.96, 1017.44, 1017.44, 1017.44
01/25/19, 1027.81, 1029.15, 1029.15, 1029.15
01/24/19, 1036.54, 1027.70, 1027.70, 1027.70
01/23/19, 1035.49, 1036.65, 1036.65, 1036.65
01/22/19, 1042.65, 1035.35, 1035.35, 1035.35
01/18/19, 1030.91, 1042.81, 1042.81, 1042.81
01/17/19, 1021.38, 1030.62, 1030.62, 1030.62
01/16/19, 1023.06, 1021.42, 1021.42, 1021.42
01/15/19, 1005.50, 1022.98, 1022.98, 1022.98
01/14/19, 1016.57, 1005.45, 1005.45, 1005.45
01/11/19, 1013.93, 1017.28, 1017.28, 1017.28
01/10/19, 1011.49, 1013.96, 1013.96, 1013.96
01/09/19, 1008.34, 1011.51, 1011.51, 1011.51
01/08/19, 998.92, 1008.30, 1008.30, 1008.30
01/07/19, 994.78, 998.85, 998.85, 998.85
01/04/19, 965.68, 994.77, 994.77, 994.77
01/03/19, 987.43, 965.75, 965.75, 965.75
01/02/19, 1001.09, 987.65, 987.65, 987.65
12/31/18, 987.64, 1001.18, 1001.18, 1001.18
12/28/18, 987.01, 987.48, 987.48, 987.48
12/27/18, 976.15, 987.07, 987.07, 987.07
12/26/18, 934.25, 976.62, 976.62, 976.62
12/24/18, 957.87, 934.18, 934.18, 934.18
12/21/18, 971.81, 958.02, 958.02, 958.02
12/20/18, 984.25, 971.78, 971.78, 971.78
12/19/18, 997.26, 984.34, 984.34, 984.34
12/18/18, 1005.08, 997.04, 997.04, 997.04
12/17/18, 1026.60, 1005.04, 1005.04, 1005.04
12/14/18, 1061.81, 1026.67, 1026.67, 1026.67
12/13/18, 1061.59, 1062.49, 1062.49, 1062.49
12/12/18, 1052.81, 1061.65, 1061.65, 1061.65
12/11/18, 1049.49, 1052.60, 1052.60, 1052.60
12/10/18, 1046.06, 1049.44, 1049.44, 1049.44
12/07/18, 1072.84, 1046.01, 1046.01, 1046.01
12/06/18, 1076.06, 1072.97, 1072.97, 1072.97
12/04/18, 1101.57, 1076.29, 1076.29, 1076.29
12/03/18, 1096.98, 1101.62, 1101.62, 1101.62
11/30/18, 1084.83, 1096.84, 1096.84, 1096.84
11/29/18, 1081.76, 1085.11, 1085.11, 1085.11
11/28/18, 1055.96, 1081.82, 1081.82, 1081.82
11/27/18, 1045.53, 1055.87, 1055.87, 1055.87
11/26/18, 1035.08, 1045.51, 1045.51, 1045.51
11/23/18, 1034.37, 1035.74, 1035.74, 1035.74
11/21/18, 1039.77, 1034.52, 1034.52, 1034.52
11/20/18, 1049.77, 1039.80, 1039.80, 1039.80
11/19/18, 1063.48, 1049.99, 1049.99, 1049.99
11/16/18, 1053.43, 1063.52, 1063.52, 1063.52
