Date, Open, High, Low, Close
12/31/12,356.82,360.78,360.78,360.78
12/28/12,360.35,356.83,356.83,356.83
12/27/12,359.89,360.36,360.36,360.36
12/26/12,363.03,360.04,360.04,360.04
12/24/12,363.89,363.03,363.03,363.03
12/21/12,367.68,364.31,364.31,364.31
12/20/12,365.84,368.01,368.01,368.01
12/19/12,369.66,365.83,365.83,365.83
12/18/12,369.59,369.67,369.67,369.67
12/17/12,368.89,369.58,369.58,369.58
12/14/12,369.38,368.9,368.9,368.9
12/13/12,370.15,369.39,369.39,369.39
12/12/12,371.22,370.16,370.16,370.16
12/11/12,370.81,371.15,371.15,371.15
12/10/12,371.24,370.79,370.79,370.79
12/07/12,368.87,371.2,371.2,371.2
12/06/12,368.16,368.87,368.87,368.87
12/05/12,367.47,368.21,368.21,368.21
12/04/12,368.85,367.96,367.96,367.96
12/03/12,370.26,368.89,368.89,368.9
11/30/12,368.93,370.18,370.18,370.18
11/29/12,367.39,368.94,368.94,368.94
11/28/12,363.72,367.4,367.4,367.4
11/27/12,364.66,364.15,364.15,364.15
11/26/12,367.2,364.67,364.67,364.67
11/23/12,361.98,367.24,367.24,367.24
11/21/12,361.29,361.94,361.94,361.94
11/20/12,360.01,361.22,361.22,361.22
11/19/12,354.23,359.97,359.97,359.97
11/16/12,351.93,354.12,354.12,354.12
11/15/12,352.34,351.96,351.96,351.96
11/14/12,355.9,352.39,352.39,352.39
11/13/12,356.36,355.91,355.91,355.91
11/12/12,356.78,356.43,356.43,356.43
11/09/12,356.45,356.78,356.78,356.78
11/08/12,360.07,356.44,356.44,356.44
11/07/12,364.63,360.27,360.27,360.27
11/06/12,362.01,364.56,364.56,364.56
11/05/12,362.66,362.18,362.18,362.18
11/02/12,364.85,362.68,362.68,362.68
11/01/12,364.95,364.86,364.86,364.86
10/31/12,364.13,364.96,364.96,364.96
10/26/12,365.18,364.08,364.08,364.08
10/25/12,363.06,365.2,365.2,365.2
10/24/12,363.12,363.03,363.03,363.03
10/23/12,367.95,363.1,363.1,363.1
10/22/12,367.8,367.99,367.99,367.99
10/19/12,372.4,367.83,367.83,367.83
10/18/12,374.15,372.47,372.47,372.47
10/17/12,373.01,374.21,374.21,374.21
10/16/12,372.28,373.37,373.37,373.37
10/15/12,370.25,372.29,372.29,372.29
10/12/12,369.5,370.23,370.23,370.23
10/11/12,370.7,369.48,369.48,369.48
10/10/12,372.2,370.67,370.67,370.67
10/09/12,375.56,372.21,372.21,372.21
10/08/12,376.75,375.57,375.57,375.57
10/05/12,375.37,376.75,376.75,376.75
10/04/12,373.81,375.41,375.41,375.41
10/03/12,372.64,373.77,373.77,373.77
10/02/12,372.74,372.6,372.6,372.6
10/01/12,369.92,372.49,372.49,372.49
09/28/12,371.08,369.97,369.97,369.97
09/27/12,369.83,371.11,371.11,371.11
09/26/12,370.02,369.83,369.83,369.83
09/25/12,372.46,369.94,369.94,369.94
09/24/12,372.11,372.82,372.82,372.83
09/21/12,373.34,372.14,372.14,372.13
09/20/12,371.19,373.32,373.32,373.32
09/19/12,370.18,371.22,371.22,371.22
09/18/12,368.3,370.13,370.13,370.13
09/17/12,367.54,368.39,368.39,368.39
09/14/12,370.05,367.67,367.67,367.67
09/13/12,363.68,370.05,370.05,370.05
09/12/12,365.95,363.76,363.76,363.76
09/11/12,367.24,366.46,366.46,366.46
09/10/12,368.23,367.24,367.24,367.24
09/07/12,370.97,368.06,368.06,368.06
09/06/12,366.32,370.97,370.97,370.97
09/05/12,367.08,366.35,366.35,366.35
09/04/12,365.91,367.46,367.46,367.46
08/31/12,365.52,365.92,365.92,365.92
08/30/12,366.87,365.37,365.37,365.37
08/29/12,367.76,366.98,366.98,366.98
08/28/12,367.39,367.84,367.84,367.84
08/27/12,367.08,367.38,367.38,367.38
08/24/12,363.85,367.09,367.09,367.09
08/23/12,366.7,363.84,363.84,363.84
08/22/12,367.89,366.74,366.74,366.74
08/21/12,370.11,367.91,367.91,367.91
08/20/12,370.25,370.11,370.11,370.11
08/17/12,369.87,370.26,370.26,370.26
08/16/12,369.09,369.86,369.86,369.86
08/15/12,368.84,369.18,369.18,369.18
08/14/12,367.41,368.9,368.9,368.9
08/13/12,367.69,367.4,367.4,367.4
08/10/12,367.69,367.71,367.71,367.71
08/09/12,369.35,367.8,367.8,367.8
08/08/12,367.09,369.33,369.33,369.33
08/07/12,368.91,367.26,367.26,367.26
08/06/12,369.56,368.9,368.9,368.9
08/03/12,363.6,369.35,369.35,369.35
08/02/12,366.3,363.48,363.48,363.48
08/01/12,368.33,366.35,366.35,366.35
07/31/12,369.6,368.3,368.3,368.3
07/30/12,367.71,369.64,369.64,369.64
07/27/12,363.33,367.68,367.68,367.68
07/26/12,357.72,363.35,363.35,363.35
07/25/12,357.26,357.45,357.45,357.45
07/24/12,358.65,357.28,357.28,357.28
07/23/12,361.55,358.65,358.65,358.65
07/20/12,363.85,361.64,361.64,361.64
07/19/12,364.64,363.92,363.92,363.92
07/18/12,364.52,364.64,364.64,364.64
07/17/12,363.42,364.96,364.96,364.96
07/16/12,364.81,363.34,363.34,363.34
07/13/12,360.77,364.82,364.82,364.82
07/12/12,360.58,360.8,360.8,360.8
07/11/12,361.11,360.74,360.74,360.74
07/10/12,360.71,361.1,361.1,361.1
07/09/12,360.84,360.6,360.6,360.6
07/06/12,361.28,360.87,360.87,360.87
07/05/12,362.53,361.36,361.36,361.36
07/03/12,360.92,362.55,362.55,362.55
07/02/12,358.94,360.96,360.96,360.96
06/29/12,352.46,358.92,358.92,358.92
06/28/12,351.23,352.39,352.39,352.39
06/27/12,348.68,351.29,351.29,351.29
06/26/12,348.32,348.81,348.81,348.81
06/25/12,350.24,348.3,348.3,348.3
06/22/12,349.58,350.6,350.6,350.6
06/21/12,353.86,349.55,349.55,349.55
06/20/12,355.71,353.86,353.86,353.86
06/19/12,356.04,355.74,355.74,355.74
06/18/12,355.43,356.05,356.05,356.05
06/15/12,354.51,355.47,355.47,355.47
06/14/12,349.95,354.48,354.48,354.48
06/13/12,350.28,349.92,349.92,349.92
06/12/12,348.84,350.83,350.83,350.83
06/11/12,350.34,348.82,348.82,348.82
06/08/12,347.4,350.31,350.31,350.31
06/07/12,346.57,347.42,347.42,347.42
06/06/12,341.84,346.6,346.6,346.61
06/05/12,342.43,341.91,341.91,341.91
06/04/12,341.54,342.45,342.45,342.45
06/01/12,347.3,341.55,341.55,341.55
05/31/12,348.31,347.33,347.33,347.33
05/30/12,350.97,348.33,348.33,348.33
05/29/12,349.18,351.3,351.3,351.3
05/25/12,349.25,349.11,349.11,349.11
05/24/12,346.31,349.25,349.25,349.25
05/23/12,347.08,346.19,346.19,346.19
05/22/12,346.76,347.14,347.14,347.14
05/21/12,345.36,346.75,346.75,346.75
05/18/12,347.37,345.33,345.33,345.33
05/17/12,349.63,347.35,347.35,347.35
05/16/12,348.71,349.68,349.68,349.68
05/15/12,348.85,348.7,348.7,348.7
05/14/12,350.1,348.9,348.9,348.9
05/11/12,351.06,350.14,350.14,350.14
05/10/12,348.62,351.08,351.08,351.08
05/09/12,350.65,348.54,348.54,348.54
05/08/12,351.38,350.89,350.89,350.89
05/07/12,350.99,351.39,351.39,351.39
05/04/12,353.86,351,351,351
05/03/12,353.77,353.85,353.85,353.85
05/02/12,352.57,353.64,353.64,353.64
05/01/12,351.87,352.57,352.57,352.57
04/30/12,352.85,351.85,351.85,351.85
04/27/12,353.16,352.84,352.84,352.84
04/26/12,350.26,353.16,353.16,353.16
04/25/12,348.16,350.29,350.29,350.29
04/24/12,348.49,348.51,348.51,348.51
04/23/12,353.54,348.46,348.46,348.46
04/20/12,350.49,353.59,353.59,353.59
04/19/12,351.6,350.55,350.55,350.55
04/18/12,352.03,351.68,351.68,351.68
04/17/12,348.19,352.04,352.04,352.04
04/16/12,346.54,348.18,348.18,348.18
04/13/12,346.81,346.49,346.49,346.49
04/12/12,346.18,346.81,346.81,346.81
04/11/12,344.77,346.17,346.17,346.17
04/10/12,347.94,344.7,344.7,344.7
04/09/12,350.99,347.98,347.98,347.98
04/05/12,351.09,351.09,351.09,351.09
04/04/12,352.27,351.32,351.32,351.32
04/03/12,354.19,352.3,352.3,352.3
04/02/12,351.5,354.29,354.29,354.29
03/30/12,349.27,351.49,351.49,351.49
03/29/12,349.26,349.23,349.23,349.23
03/28/12,349.79,349.32,349.32,349.32
03/27/12,350.18,349.91,349.91,349.91
03/26/12,347.88,350.52,350.52,350.52
03/23/12,347.45,347.85,347.85,347.85
03/22/12,346.83,347.44,347.44,347.43
03/21/12,346.4,346.86,346.86,346.86
03/20/12,346.35,346.44,346.44,346.44
03/19/12,346.03,346.38,346.38,346.38
03/16/12,346.4,345.99,345.99,345.99
03/15/12,345.66,346.42,346.42,346.42
03/14/12,346.53,345.69,345.69,345.69
03/13/12,344.18,346.55,346.55,346.55
03/12/12,342.81,344.65,344.65,344.65
03/09/12,341.84,342.8,342.8,342.8
03/08/12,339.65,341.85,341.85,341.85
03/07/12,339.31,339.81,339.81,339.81
03/06/12,342.21,339.44,339.44,339.44
03/05/12,340.65,342.28,342.28,342.28
03/02/12,340.5,340.69,340.69,340.69
03/01/12,341.24,340.55,340.55,340.55
02/29/12,340.2,341.2,341.2,341.2
02/28/12,339.18,340.31,340.31,340.31
02/27/12,339.37,339.24,339.24,339.24
02/24/12,338.57,339.39,339.39,339.39
02/23/12,337.05,338.56,338.56,338.56
02/22/12,337.7,337.05,337.05,337.05
02/21/12,339.22,337.73,337.73,337.73
02/17/12,339.09,339.2,339.2,339.2
02/16/12,336.85,339.1,339.1,339.1
02/15/12,337.62,336.85,336.85,336.85
02/14/12,336.38,337.65,337.65,337.65
02/13/12,335.36,336.44,336.44,336.44
02/10/12,336.1,335.38,335.38,335.38
02/09/12,334.7,336.17,336.17,336.17
02/08/12,334.67,334.68,334.68,334.68
02/07/12,334.48,334.69,334.69,334.69
02/06/12,334.43,334.52,334.52,334.52
02/03/12,333.3,334.51,334.51,334.51
02/02/12,332.38,333.25,333.25,333.25
02/01/12,329.9,332.32,332.32,332.32
01/31/12,329.98,329.84,329.84,329.84
01/30/12,331.42,329.93,329.93,329.93
01/27/12,334,331.45,331.45,331.45
01/26/12,335.32,334.05,334.05,334.05
01/25/12,331.94,335.3,335.3,335.3
01/24/12,333.4,331.97,331.97,331.97
