Date, Open, High, Low, Close
12/20/16,560.54,559.24,559.24,559.24
12/19/16,563.21,560.42,560.42,560.42
12/16/16,560.02,563.18,563.18,563.18
12/15/16,557.53,560.03,560.03,560.03
12/14/16,569.8,557.75,557.75,557.75
12/13/16,562.96,569.85,569.85,569.85
12/12/16,558.7,562.73,562.73,562.73
12/9/16,556.43,558.71,558.71,558.71
12/8/16,553.82,556.42,556.42,556.42
12/7/16,549.62,553.78,553.78,553.78
12/6/16,550.52,550.11,550.11,550.11
12/5/16,546.59,550.67,550.67,550.67
12/2/16,546.13,546.74,546.74,546.74
12/1/16,545.02,546.15,546.15,546.15
11/30/16,519.8,544.67,544.67,544.67
11/29/16,525.41,519.64,519.64,519.64
11/28/16,532.71,525.71,525.71,525.71
11/25/16,534.77,532.69,532.69,532.69
11/23/16,532.37,534.79,534.79,534.79
11/22/16,533.07,532.41,532.41,532.41
11/21/16,521.44,532.48,532.48,532.48
11/18/16,518.55,521.02,521.02,521.02
11/17/16,522.28,518.63,518.63,518.63
11/16/16,525.98,522.16,522.16,522.16
11/15/16,513.55,526.77,526.77,526.77
11/14/16,510.73,513,513,513
11/11/16,519.81,511.21,511.21,511.21
11/10/16,518.27,519.83,519.83,519.83
11/9/16,510.46,518.23,518.23,518.23
11/8/16,509.2,510.49,510.49,510.49
11/7/16,499.72,510.58,510.58,510.58
11/4/16,502.02,499.68,499.68,499.68
11/3/16,500.35,502.11,502.11,502.11
11/2/16,505.31,500.26,500.26,500.26
11/1/16,504.9,505.37,505.37,505.37
10/31/16,510.75,504.89,504.89,504.89
10/28/16,512.95,510.77,510.77,510.77
10/27/16,514.69,513.05,513.05,513.05
10/26/16,513.21,514.75,514.75,514.75
10/25/16,516.02,513.29,513.29,513.29
10/24/16,516.82,516.01,516.01,516.01
10/21/16,520.4,516.84,516.84,516.84
10/20/16,520.84,520.41,520.41,520.41
10/19/16,514.04,520.89,520.89,520.89
10/18/16,512.22,513.9,513.9,513.9
10/17/16,514.26,512,512,512
10/14/16,516.55,514.27,514.27,514.27
10/13/16,519.54,516.39,516.39,516.39
10/12/16,521.94,519.82,519.82,519.82
10/11/16,528.07,521.96,521.96,521.96
10/10/16,520.45,528.11,528.11,528.11
10/7/16,522.68,520.28,520.28,520.28
10/6/16,521.81,522.67,522.67,522.67
10/5/16,514.63,521.79,521.79,521.79
10/4/16,519.55,514.55,514.55,514.55
10/3/16,520.37,519.53,519.53,519.53
9/30/16,513.71,520.35,520.35,520.35
9/29/16,514.17,513.68,513.68,513.68
9/28/16,492.84,514.12,514.12,514.12
9/27/16,494.98,492.72,492.72,492.72
9/26/16,497.47,495,495,495
9/23/16,503.61,497.27,497.27,497.27
9/22/16,502.72,503.62,503.62,503.62
9/21/16,492.33,502.53,502.53,502.53
9/20/16,496.2,492.1,492.1,492.1
9/19/16,496.91,496.19,496.19,496.19
9/16/16,501.03,496.79,496.79,496.79
9/15/16,495.64,501.07,501.07,501.07
9/14/16,501.38,495.65,495.65,495.65
9/13/16,516,501.41,501.41,501.41
9/12/16,511.64,516.18,516.18,516.18
9/9/16,526.28,511.68,511.68,511.68
9/8/16,517.93,526.42,526.42,526.42
9/7/16,515.82,517.78,517.78,517.78
9/6/16,508.35,516.07,516.07,516.07
