Date, Open, High, Low, Close
08/12/20, 1957.34, 2002.61, 2002.61, 2002.61
08/11/20, 1992.81, 1957.33, 1957.33, 1957.33
08/10/20, 1999.42, 1992.87, 1992.87, 1992.87
08/07/20, 2029.52, 1999.45, 1999.45, 1999.45
08/06/20, 2001.99, 2031.17, 2031.17, 2031.17
08/05/20, 1995.05, 2002.02, 2002.02, 2002.02
08/04/20, 1990.68, 1995.05, 1995.05, 1995.05
08/03/20, 1942.42, 1990.72, 1990.72, 1990.72
07/31/20, 1894.98, 1942.39, 1942.39, 1942.39
07/30/20, 1884.66, 1894.94, 1894.94, 1894.94
07/29/20, 1856.34, 1884.94, 1884.94, 1884.94
07/28/20, 1880.04, 1857.09, 1857.09, 1857.09
07/27/20, 1850.20, 1880.04, 1880.04, 1880.04
07/24/20, 1872.02, 1850.21, 1850.21, 1850.21
07/23/20, 1922.95, 1872.42, 1872.42, 1872.42
07/22/20, 1907.29, 1922.98, 1922.98, 1922.98
07/21/20, 1927.79, 1907.18, 1907.18, 1907.19
07/20/20, 1879.07, 1927.66, 1927.66, 1927.66
07/17/20, 1870.11, 1879.14, 1879.14, 1879.14
07/16/20, 1891.95, 1870.12, 1870.12, 1870.12
07/15/20, 1883.21, 1893.25, 1893.25, 1893.25
07/14/20, 1860.85, 1883.27, 1883.27, 1883.27
07/13/20, 1901.52, 1860.98, 1860.98, 1860.98
07/10/20, 1901.82, 1901.29, 1901.29, 1901.29
07/09/20, 1894.65, 1901.82, 1901.82, 1901.82
07/08/20, 1864.78, 1894.65, 1894.65, 1894.65
07/07/20, 1884.70, 1864.78, 1864.78, 1864.78
07/06/20, 1851.33, 1884.70, 1884.70, 1884.70
07/02/20, 1842.03, 1868.68, 1842.03, 1851.33
07/01/20, 1840.10, 1842.03, 1842.03, 1842.03
06/30/20, 1805.46, 1840.10, 1840.10, 1840.10
06/29/20, 1785.84, 1805.46, 1805.46, 1805.46
06/26/20, 1822.35, 1785.68, 1785.68, 1785.68
06/25/20, 1798.92, 1822.34, 1822.34, 1822.34
06/24/20, 1841.15, 1798.92, 1798.92, 1798.92
06/23/20, 1828.32, 1841.13, 1841.13, 1841.13
06/22/20, 1793.46, 1828.33, 1828.33, 1828.33
06/19/20, 1807.54, 1793.72, 1793.72, 1793.72
06/18/20, 1798.83, 1807.54, 1807.54, 1807.54
06/17/20, 1798.25, 1798.83, 1798.83, 1798.83
06/16/20, 1760.27, 1798.25, 1798.25, 1798.25
06/15/20, 1745.11, 1760.27, 1760.27, 1760.27
06/12/20, 1721.96, 1745.11, 1745.11, 1745.11
06/11/20, 1828.24, 1721.96, 1721.96, 1721.96
06/10/20, 1797.81, 1828.24, 1828.24, 1828.24
06/09/20, 1789.21, 1797.81, 1797.81, 1797.81
06/08/20, 1781.20, 1789.21, 1789.21, 1789.21
06/05/20, 1734.58, 1781.20, 1781.20, 1781.20
06/04/20, 1749.28, 1734.58, 1734.58, 1734.58
06/03/20, 1734.98, 1749.28, 1749.28, 1749.28
06/02/20, 1718.87, 1734.98, 1734.98, 1734.98
06/01/20, 1718.49, 1718.87, 1718.87, 1718.87
05/29/20, 1698.42, 1718.49, 1718.49, 1718.49
05/28/20, 1701.70, 1698.42, 1698.42, 1698.42
05/27/20, 1692.53, 1701.70, 1701.70, 1701.70
05/26/20, 1694.51, 1692.53, 1692.53, 1692.53
05/22/20, 1687.43, 1695.49, 1678.38, 1694.51
05/21/20, 1711.36, 1687.43, 1687.43, 1687.43
05/20/20, 1675.91, 1711.36, 1711.36, 1711.36
05/19/20, 1682.71, 1675.90, 1675.90, 1675.91
05/18/20, 1640.66, 1682.71, 1682.71, 1682.71
05/15/20, 1633.76, 1640.66, 1640.66, 1640.66
05/14/20, 1613.48, 1633.76, 1633.76, 1633.76
05/13/20, 1641.18, 1613.48, 1613.48, 1613.48
05/12/20, 1676.99, 1641.18, 1641.18, 1641.18
05/11/20, 1665.40, 1676.99, 1676.99, 1676.99
05/08/20, 1642.45, 1665.40, 1665.40, 1665.40
05/07/20, 1617.93, 1642.45, 1642.45, 1642.45
05/06/20, 1606.48, 1617.93, 1617.93, 1617.93
05/05/20, 1583.92, 1606.48, 1606.48, 1606.48
05/04/20, 1561.70, 1583.92, 1583.92, 1583.92
05/01/20, 1608.60, 1561.70, 1561.70, 1561.70
04/30/20, 1615.98, 1608.60, 1608.60, 1608.60
04/29/20, 1550.58, 1615.98, 1615.98, 1615.98
04/28/20, 1572.69, 1550.58, 1550.58, 1550.58
04/27/20, 1558.50, 1572.69, 1572.69, 1572.69
04/24/20, 1526.34, 1558.50, 1558.50, 1558.50
04/23/20, 1536.93, 1526.34, 1526.34, 1526.34
04/22/20, 1479.68, 1536.93, 1536.93, 1536.93
04/21/20, 1542.96, 1479.68, 1479.68, 1479.68
04/20/20, 1571.00, 1542.96, 1542.96, 1542.96
04/17/20, 1549.67, 1571.00, 1571.00, 1571.00
04/16/20, 1530.65, 1549.67, 1549.67, 1549.67
04/15/20, 1564.86, 1530.65, 1530.65, 1530.65
04/14/20, 1502.24, 1564.86, 1564.86, 1564.86
04/13/20, 1499.20, 1502.24, 1502.24, 1502.24
04/09/20, 1498.96, 1523.20, 1488.12, 1499.20
04/08/20, 1458.93, 1498.96, 1498.96, 1498.96
04/07/20, 1474.59, 1458.93, 1458.93, 1458.93
04/06/20, 1355.60, 1474.59, 1474.59, 1474.59
04/03/20, 1378.36, 1355.60, 1355.60, 1355.60
04/02/20, 1347.68, 1378.36, 1378.36, 1378.36
04/01/20, 1414.36, 1347.68, 1347.68, 1347.68
03/31/20, 1441.60, 1414.36, 1414.36, 1414.36
03/30/20, 1383.04, 1441.60, 1441.60, 1441.60
03/27/20, 1449.82, 1383.04, 1383.04, 1383.04
03/26/20, 1363.26, 1449.82, 1449.82, 1449.82
03/25/20, 1367.10, 1363.26, 1363.26, 1363.26
03/24/20, 1239.39, 1367.10, 1367.10, 1367.10
03/23/20, 1251.66, 1239.39, 1239.39, 1239.39
03/20/20, 1309.57, 1251.66, 1251.66, 1251.66
03/19/20, 1295.22, 1309.57, 1309.57, 1309.57
03/18/20, 1357.53, 1295.22, 1295.22, 1295.22
03/17/20, 1272.49, 1357.53, 1357.53, 1357.53
03/16/20, 1307.87, 1271.40, 1271.40, 1271.40
03/13/20, 1319.77, 1476.91, 1476.91, 1476.91
03/12/20, 1462.58, 1319.10, 1319.10, 1319.10
03/11/20, 1534.97, 1463.00, 1463.00, 1463.00
03/10/20, 1440.74, 1535.19, 1535.19, 1535.19
03/09/20, 1555.45, 1440.20, 1440.20, 1440.20
03/06/20, 1588.16, 1557.93, 1557.93, 1557.93
03/05/20, 1642.85, 1590.23, 1590.23, 1590.23
03/04/20, 1575.37, 1642.98, 1642.98, 1642.98
03/03/20, 1637.61, 1575.48, 1575.48, 1575.48
03/02/20, 1549.26, 1637.61, 1637.61, 1637.61
02/28/20, 1536.57, 1549.24, 1549.24, 1549.24
02/27/20, 1623.30, 1537.12, 1537.12, 1537.12
02/26/20, 1617.24, 1623.63, 1623.63, 1623.63
02/25/20, 1670.40, 1617.18, 1617.18, 1617.18
02/24/20, 1743.20, 1670.32, 1670.32, 1670.32
02/21/20, 1783.33, 1743.28, 1743.28, 1743.28
02/20/20, 1801.48, 1783.42, 1783.42, 1783.42
02/19/20, 1782.31, 1801.61, 1801.61, 1801.61
02/18/20, 1788.08, 1782.23, 1782.23, 1782.23
02/14/20, 1779.68, 1790.99, 1778.35, 1788.47
02/13/20, 1784.81, 1779.68, 1779.68, 1779.68
02/12/20, 1766.30, 1785.01, 1785.01, 1785.01
02/11/20, 1774.58, 1766.25, 1766.25, 1766.25
02/10/20, 1748.67, 1772.36, 1772.36, 1772.36
02/07/20, 1764.74, 1748.74, 1748.74, 1748.74
02/06/20, 1750.23, 1766.00, 1766.00, 1766.00
02/05/20, 1740.23, 1750.55, 1750.55, 1750.55
02/04/20, 1696.34, 1740.06, 1740.06, 1740.06
02/03/20, 1673.96, 1695.99, 1695.99, 1695.99
01/31/20, 1720.57, 1673.91, 1673.91, 1673.91
01/30/20, 1705.35, 1720.68, 1720.68, 1720.68
01/29/20, 1701.99, 1705.61, 1705.61, 1705.61
01/28/20, 1671.10, 1701.97, 1701.97, 1701.97
01/27/20, 1709.15, 1670.68, 1670.68, 1670.68
01/24/20, 1719.04, 1711.11, 1711.11, 1711.11
01/23/20, 1710.11, 1718.85, 1718.85, 1718.85
01/22/20, 1704.50, 1710.58, 1710.58, 1710.58
01/21/20, 1705.97, 1704.33, 1704.33, 1704.33
01/17/20, 1693.66, 1706.25, 1692.41, 1705.75
01/16/20, 1672.48, 1693.66, 1693.66, 1693.66
01/15/20, 1668.81, 1670.26, 1670.26, 1670.26
01/14/20, 1679.07, 1669.08, 1669.08, 1669.08
01/13/20, 1656.69, 1679.09, 1679.09, 1679.09
01/10/20, 1660.03, 1656.82, 1656.82, 1656.82
01/09/20, 1641.42, 1659.95, 1659.95, 1659.95
01/08/20, 1624.35, 1641.38, 1641.38, 1641.38
01/07/20, 1626.37, 1624.59, 1624.59, 1624.59
01/06/20, 1621.70, 1626.38, 1626.38, 1626.38
01/03/20, 1638.76, 1621.68, 1621.68, 1621.68
01/02/20, 1610.71, 1639.12, 1639.12, 1639.12
12/31/19, 1605.15, 1611.62, 1597.34, 1611.17
12/30/19, 1614.66, 1605.15, 1605.15, 1605.15
12/27/19, 1614.36, 1614.70, 1614.70, 1614.70
12/26/19, 1602.46, 1614.34, 1614.34, 1614.34
12/24/19, 1601.86, 1604.21, 1598.74, 1602.48
12/23/19, 1597.07, 1601.86, 1601.86, 1601.86
12/20/19, 1587.84, 1597.04, 1597.04, 1597.04
12/19/19, 1576.84, 1588.02, 1588.02, 1588.02
12/18/19, 1577.88, 1576.83, 1576.83, 1576.83
12/17/19, 1580.50, 1577.80, 1577.80, 1577.80
12/16/19, 1566.94, 1580.49, 1580.49, 1580.49
12/13/19, 1556.92, 1566.91, 1566.91, 1566.91
12/12/19, 1540.01, 1556.93, 1556.93, 1556.93
12/11/19, 1529.46, 1540.24, 1540.24, 1540.24
12/10/19, 1529.25, 1529.43, 1529.43, 1529.43
12/09/19, 1536.81, 1529.38, 1529.38, 1529.38
12/06/19, 1519.82, 1536.81, 1536.81, 1536.81
12/05/19, 1513.81, 1519.77, 1519.77, 1519.77
12/04/19, 1508.61, 1513.86, 1513.86, 1513.86
12/03/19, 1521.37, 1508.54, 1508.54, 1508.54
12/02/19, 1542.96, 1521.44, 1521.44, 1521.44
11/29/19, 1548.08, 1542.98, 1542.98, 1542.98
11/27/19, 1539.37, 1548.39, 1539.37, 1548.18
11/26/19, 1537.87, 1539.37, 1539.37, 1539.37
11/25/19, 1516.66, 1538.32, 1538.32, 1538.32
11/22/19, 1518.63, 1516.67, 1516.67, 1516.67
11/21/19, 1525.72, 1518.52, 1518.52, 1518.52
11/20/19, 1535.86, 1525.92, 1525.92, 1525.92
11/19/19, 1533.33, 1537.04, 1537.04, 1537.04
11/18/19, 1529.41, 1533.31, 1533.31, 1533.31
11/15/19, 1518.38, 1529.44, 1529.44, 1529.44
11/14/19, 1518.46, 1516.68, 1516.68, 1516.68
11/13/19, 1514.83, 1518.68, 1518.68, 1518.68
11/12/19, 1510.52, 1514.87, 1514.87, 1514.87
11/11/19, 1507.60, 1510.51, 1510.51, 1510.51
11/08/19, 1500.32, 1509.60, 1509.60, 1509.60
11/07/19, 1489.66, 1500.80, 1500.80, 1500.80
11/06/19, 1490.53, 1490.83, 1490.83, 1490.83
11/05/19, 1493.20, 1491.04, 1491.04, 1491.04
11/04/19, 1485.17, 1493.20, 1493.20, 1493.20
11/01/19, 1467.24, 1485.07, 1485.07, 1485.07
10/31/19, 1468.90, 1467.20, 1467.20, 1467.20
10/30/19, 1460.10, 1468.97, 1468.97, 1468.97
10/29/19, 1473.66, 1460.08, 1460.08, 1460.08
10/28/19, 1455.47, 1473.62, 1473.62, 1473.62
10/25/19, 1437.96, 1455.22, 1455.22, 1455.22
10/24/19, 1417.25, 1438.00, 1438.00, 1438.00
10/23/19, 1415.28, 1417.01, 1417.01, 1417.01
10/22/19, 1434.95, 1415.29, 1415.29, 1415.29
10/21/19, 1419.84, 1434.96, 1434.96, 1434.96
10/18/19, 1432.80, 1419.82, 1419.82, 1419.82
10/17/19, 1436.25, 1432.88, 1432.88, 1432.88
10/16/19, 1446.09, 1436.23, 1436.23, 1436.23
10/15/19, 1430.70, 1446.46, 1446.46, 1446.46
10/14/19, 1432.12, 1430.66, 1430.66, 1430.66
10/11/19, 1411.60, 1432.11, 1432.11, 1432.11
10/10/19, 1402.22, 1411.07, 1411.07, 1411.07
10/09/19, 1382.50, 1402.13, 1402.13, 1402.13
10/08/19, 1407.40, 1382.07, 1382.07, 1382.07
10/07/19, 1414.37, 1407.63, 1407.63, 1407.63
10/04/19, 1390.61, 1414.40, 1414.40, 1414.40
10/03/19, 1373.19, 1390.61, 1390.61, 1390.61
10/02/19, 1401.20, 1373.62, 1373.62, 1373.62
10/01/19, 1413.41, 1401.34, 1401.34, 1401.34
09/30/19, 1398.81, 1413.36, 1413.36, 1413.36
09/27/19, 1416.98, 1398.82, 1398.82, 1398.82
09/26/19, 1416.42, 1416.98, 1416.98, 1416.98
09/25/19, 1399.08, 1416.42, 1416.42, 1416.42
09/24/19, 1413.56, 1399.08, 1399.08, 1399.08
09/23/19, 1411.64, 1413.57, 1413.57, 1413.57
09/20/19, 1426.14, 1410.34, 1410.34, 1410.34
09/19/19, 1423.30, 1426.30, 1426.30, 1426.30
09/18/19, 1422.33, 1423.27, 1423.27, 1423.27
09/17/19, 1417.45, 1422.34, 1422.34, 1422.34
09/16/19, 1421.09, 1417.40, 1417.40, 1417.40
09/13/19, 1430.84, 1421.26, 1421.26, 1421.26
09/12/19, 1423.64, 1430.86, 1430.86, 1430.86
09/11/19, 1409.34, 1423.77, 1423.77, 1423.77
09/10/19, 1416.36, 1409.53, 1409.53, 1409.53
09/09/19, 1426.82, 1416.49, 1416.49, 1416.49
09/06/19, 1428.93, 1426.76, 1426.76, 1426.76
09/05/19, 1399.71, 1428.93, 1428.93, 1428.93
09/04/19, 1375.68, 1399.16, 1399.16, 1399.16
09/03/19, 1393.20, 1375.65, 1375.65, 1375.65
08/30/19, 1393.07, 1403.15, 1382.79, 1393.25
08/29/19, 1369.68, 1393.07, 1393.07, 1393.07
08/28/19, 1368.04, 1369.42, 1369.42, 1369.42
08/27/19, 1369.98, 1368.12, 1368.12, 1368.12
08/26/19, 1351.14, 1369.95, 1369.95, 1369.95
08/23/19, 1396.99, 1351.11, 1351.11, 1351.11
08/22/19, 1400.62, 1397.29, 1397.29, 1397.29
08/21/19, 1384.58, 1400.95, 1400.95, 1400.95
08/20/19, 1391.86, 1384.62, 1384.62, 1384.62
08/19/19, 1370.81, 1391.95, 1391.95, 1391.95
08/16/19, 1347.00, 1370.62, 1370.62, 1370.62
08/15/19, 1347.77, 1345.34, 1345.34, 1345.34
08/14/19, 1389.63, 1347.85, 1347.85, 1347.85
08/13/19, 1357.56, 1391.09, 1391.09, 1391.09
08/12/19, 1374.70, 1357.60, 1357.60, 1357.55
08/09/19, 1391.27, 1374.82, 1374.82, 1374.82
08/08/19, 1359.33, 1392.17, 1392.17, 1392.17
08/07/19, 1350.67, 1359.70, 1359.70, 1359.70
08/06/19, 1329.79, 1351.07, 1351.07, 1351.07
08/05/19, 1385.96, 1329.68, 1329.68, 1329.68
08/02/19, 1409.54, 1386.07, 1386.07, 1386.07
08/01/19, 1415.98, 1409.78, 1409.78, 1409.78
07/31/19, 1438.44, 1417.35, 1417.35, 1417.35
07/30/19, 1448.29, 1438.48, 1438.48, 1438.48
07/29/19, 1449.31, 1448.58, 1448.58, 1448.58
07/26/19, 1441.32, 1449.31, 1449.31, 1449.31
07/25/19, 1452.75, 1441.26, 1441.26, 1441.26
07/24/19, 1440.51, 1452.75, 1452.75, 1452.75
07/23/19, 1432.60, 1440.39, 1440.39, 1440.39
07/22/19, 1415.42, 1432.44, 1432.44, 1432.44
07/19/19, 1423.05, 1415.14, 1415.14, 1415.14
07/18/19, 1411.67, 1423.02, 1423.02, 1423.02
07/17/19, 1415.89, 1411.65, 1411.65, 1411.65
07/16/19, 1428.60, 1415.80, 1415.80, 1415.80
07/15/19, 1424.56, 1428.79, 1428.79, 1428.79
07/12/19, 1413.60, 1424.52, 1424.52, 1424.52
07/11/19, 1408.45, 1413.28, 1413.28, 1413.28
07/10/19, 1397.39, 1408.51, 1408.51, 1408.51
07/09/19, 1392.84, 1397.30, 1397.30, 1397.30
07/08/19, 1403.05, 1392.92, 1392.92, 1392.92
07/05/19, 1405.78, 1403.17, 1403.17, 1403.17
07/03/19, 1396.41, 1405.90, 1395.90, 1405.88
07/02/19, 1392.41, 1396.41, 1396.41, 1396.41
07/01/19, 1372.69, 1392.41, 1392.41, 1392.41
06/28/19, 1370.83, 1372.56, 1372.56, 1372.56
06/27/19, 1367.14, 1370.60, 1370.60, 1370.60
06/26/19, 1352.10, 1366.80, 1366.80, 1366.80
06/25/19, 1377.33, 1352.02, 1352.02, 1352.02
06/24/19, 1375.34, 1377.33, 1377.33, 1377.33
06/21/19, 1381.33, 1375.25, 1375.25, 1375.25
06/20/19, 1365.59, 1381.59, 1381.59, 1381.59
06/19/19, 1356.21, 1362.09, 1362.09, 1362.09
06/18/19, 1333.32, 1356.19, 1356.19, 1356.19
06/17/19, 1331.07, 1333.28, 1333.28, 1333.28
06/14/19, 1341.75, 1331.07, 1331.07, 1331.07
06/13/19, 1339.12, 1342.19, 1342.19, 1342.19
06/12/19, 1347.03, 1339.26, 1339.26, 1339.26
06/11/19, 1349.20, 1347.03, 1347.03, 1347.03
06/10/19, 1333.83, 1346.78, 1346.78, 1346.78
06/07/19, 1308.83, 1333.69, 1333.69, 1333.69
06/06/19, 1294.44, 1308.50, 1308.50, 1308.50
06/05/19, 1276.67, 1294.44, 1294.44, 1294.44
06/04/19, 1236.66, 1276.85, 1276.85, 1276.85
06/03/19, 1259.04, 1236.49, 1236.49, 1236.49
05/31/19, 1278.19, 1258.60, 1258.60, 1258.60
05/30/19, 1271.63, 1279.09, 1279.09, 1279.09
05/29/19, 1278.92, 1271.44, 1271.44, 1271.44
05/28/19, 1283.43, 1279.08, 1279.08, 1279.08
05/24/19, 1283.32, 1283.32, 1283.32, 1283.32
05/23/19, 1305.09, 1282.69, 1282.69, 1282.69
05/22/19, 1312.55, 1305.25, 1305.25, 1305.25
05/21/19, 1297.16, 1312.69, 1312.69, 1312.69
05/20/19, 1320.06, 1297.15, 1297.15, 1297.15
05/17/19, 1330.86, 1320.19, 1320.19, 1320.19
05/16/19, 1317.97, 1331.12, 1331.12, 1331.12
05/15/19, 1304.43, 1318.10, 1318.10, 1318.10
05/14/19, 1284.75, 1305.26, 1305.26, 1305.26
05/13/19, 1334.00, 1284.72, 1284.72, 1284.72
05/10/19, 1330.92, 1334.23, 1334.23, 1334.23
05/09/19, 1339.84, 1331.85, 1331.85, 1331.85
05/08/19, 1343.19, 1340.96, 1340.96, 1340.96
05/07/19, 1372.19, 1343.21, 1343.21, 1343.21
05/06/19, 1382.00, 1372.25, 1372.25, 1372.25
05/03/19, 1370.67, 1383.55, 1383.55, 1383.55
05/02/19, 1378.21, 1370.58, 1370.58, 1370.58
05/01/19, 1381.98, 1378.01, 1378.01, 1378.01
04/30/19, 1378.80, 1381.76, 1381.76, 1381.76
04/29/19, 1378.89, 1378.82, 1378.82, 1378.82
04/26/19, 1383.63, 1378.90, 1378.90, 1378.90
04/25/19, 1383.79, 1383.78, 1383.78, 1383.78
04/24/19, 1383.95, 1383.80, 1383.80, 1383.80
04/23/19, 1368.79, 1383.91, 1383.91, 1383.91
04/22/19, 1365.31, 1368.48, 1368.48, 1368.48
04/18/19, 1361.53, 1365.38, 1365.38, 1365.38
04/17/19, 1353.72, 1361.53, 1361.53, 1361.53
04/16/19, 1348.14, 1353.67, 1353.67, 1353.67
04/15/19, 1347.62, 1347.12, 1347.12, 1347.12
04/12/19, 1338.46, 1347.62, 1347.62, 1347.62
04/11/19, 1340.03, 1338.34, 1338.34, 1338.34
04/10/19, 1330.27, 1340.00, 1340.00, 1340.00
04/09/19, 1337.58, 1330.64, 1330.64, 1330.64
04/08/19, 1331.47, 1337.63, 1337.63, 1337.63
04/05/19, 1326.64, 1332.22, 1332.22, 1332.22
04/04/19, 1331.97, 1326.56, 1326.56, 1326.56
04/03/19, 1321.46, 1332.39, 1332.39, 1332.39
04/02/19, 1317.41, 1321.39, 1321.39, 1321.39
04/01/19, 1299.20, 1317.40, 1317.40, 1317.40
03/29/19, 1286.99, 1299.16, 1299.16, 1299.16
03/28/19, 1281.78, 1286.59, 1286.59, 1286.59
03/27/19, 1288.96, 1281.78, 1281.78, 1281.78
03/26/19, 1281.80, 1288.82, 1288.82, 1288.82
03/25/19, 1286.72, 1281.66, 1281.66, 1281.66
03/22/19, 1317.60, 1286.77, 1286.77, 1286.77
03/21/19, 1285.95, 1317.68, 1317.68, 1317.68
03/20/19, 1289.19, 1285.90, 1285.90, 1285.90
03/19/19, 1286.79, 1289.45, 1289.45, 1289.45
03/18/19, 1281.62, 1286.87, 1286.87, 1286.87
03/15/19, 1266.24, 1281.64, 1281.64, 1281.64
03/14/19, 1266.15, 1266.23, 1266.23, 1266.24
03/13/19, 1255.12, 1263.67, 1263.67, 1263.67
03/12/19, 1248.48, 1255.07, 1255.07, 1255.07
03/11/19, 1222.09, 1248.58, 1248.58, 1248.58
03/08/19, 1222.30, 1222.09, 1222.09, 1222.09
03/07/19, 1233.64, 1222.40, 1222.40, 1222.40
03/06/19, 1240.53, 1233.76, 1233.76, 1233.76
03/05/19, 1244.01, 1240.55, 1240.55, 1240.55
03/04/19, 1249.04, 1244.15, 1244.15, 1244.15
03/01/19, 1240.50, 1249.02, 1249.02, 1249.02
02/28/19, 1243.94, 1240.23, 1240.23, 1240.23
02/27/19, 1245.35, 1244.17, 1244.17, 1244.17
02/26/19, 1242.78, 1245.45, 1245.45, 1245.45
02/25/19, 1236.89, 1242.99, 1242.99, 1242.99
02/22/19, 1221.23, 1236.87, 1236.87, 1236.87
02/21/19, 1220.50, 1221.16, 1221.16, 1221.16
02/20/19, 1219.08, 1220.55, 1220.55, 1220.55
02/19/19, 1219.12, 1220.06, 1220.06, 1220.06
02/15/19, 1210.28, 1219.86, 1219.86, 1219.86
02/14/19, 1208.65, 1210.29, 1210.29, 1210.29
02/13/19, 1207.17, 1208.81, 1208.81, 1208.81
02/12/19, 1191.16, 1207.13, 1207.13, 1207.13
02/11/19, 1191.09, 1190.90, 1190.90, 1190.90
02/08/19, 1184.17, 1190.85, 1190.85, 1190.85
02/07/19, 1201.71, 1185.04, 1185.04, 1185.04
02/06/19, 1199.38, 1202.35, 1202.35, 1202.35
02/05/19, 1189.01, 1199.45, 1199.45, 1199.45
02/04/19, 1170.09, 1188.93, 1188.93, 1188.93
02/01/19, 1163.18, 1170.20, 1170.20, 1170.20
01/31/19, 1164.47, 1163.16, 1163.16, 1163.16
01/30/19, 1130.13, 1164.51, 1164.51, 1164.51
01/29/19, 1141.54, 1130.30, 1130.30, 1130.30
01/28/19, 1157.99, 1141.83, 1141.83, 1141.83
01/25/19, 1141.54, 1158.04, 1158.04, 1158.04
01/24/19, 1131.61, 1141.51, 1141.51, 1141.51
01/23/19, 1126.76, 1131.00, 1131.00, 1131.00
01/22/19, 1146.54, 1126.34, 1126.34, 1126.34
01/18/19, 1130.03, 1146.57, 1146.57, 1146.57
01/17/19, 1122.18, 1129.70, 1129.70, 1129.70
01/16/19, 1121.68, 1122.20, 1122.20, 1122.20
01/15/19, 1105.21, 1121.68, 1121.68, 1121.68
01/14/19, 1115.50, 1105.31, 1105.31, 1105.31
01/11/19, 1116.90, 1115.53, 1115.53, 1115.53
01/10/19, 1111.90, 1117.07, 1117.07, 1117.07
01/09/19, 1098.37, 1111.92, 1111.92, 1111.92
01/08/19, 1088.59, 1098.35, 1098.35, 1098.35
01/07/19, 1079.38, 1088.59, 1088.59, 1088.59
01/04/19, 1033.94, 1079.29, 1079.29, 1079.29
01/03/19, 1088.57, 1033.85, 1033.85, 1033.85
01/02/19, 1088.23, 1089.04, 1089.04, 1089.04
12/31/18, 1078.10, 1088.31, 1088.31, 1088.31
12/28/18, 1080.77, 1078.06, 1078.06, 1078.06
12/27/18, 1072.42, 1080.76, 1080.76, 1080.76
12/26/18, 1011.37, 1072.49, 1072.49, 1072.49
12/24/18, 1039.68, 1011.31, 1011.31, 1011.31
12/21/18, 1071.99, 1039.67, 1039.67, 1039.67
12/20/18, 1092.26, 1071.69, 1071.69, 1071.69
12/19/18, 1113.86, 1092.27, 1092.27, 1092.27
12/18/18, 1104.03, 1113.88, 1113.88, 1113.88
12/17/18, 1129.33, 1104.35, 1104.35, 1104.35
12/14/18, 1157.99, 1129.35, 1129.35, 1129.35
12/13/18, 1155.70, 1158.09, 1158.09, 1158.09
12/12/18, 1146.77, 1155.84, 1155.84, 1155.84
12/11/18, 1146.48, 1146.76, 1146.76, 1146.76
12/10/18, 1129.55, 1145.75, 1145.75, 1145.75
12/07/18, 1170.68, 1129.59, 1129.59, 1129.59
12/06/18, 1168.05, 1170.88, 1170.88, 1170.88
12/04/18, 1214.88, 1168.19, 1168.19, 1168.19
12/03/18, 1189.94, 1215.03, 1215.03, 1215.03
11/30/18, 1177.36, 1189.88, 1189.88, 1189.88
11/29/18, 1189.07, 1177.37, 1177.37, 1177.37
11/28/18, 1149.30, 1188.71, 1188.71, 1188.71
11/27/18, 1146.40, 1149.20, 1149.20, 1149.20
11/26/18, 1121.23, 1146.43, 1146.43, 1146.43
11/23/18, 1130.97, 1121.19, 1121.19, 1121.19
