Date,Open,High,Low,Close,Volume
2020-06-08,308.79,317.33,317.33,317.33,1
2020-06-05,307.9,309.17,309.17,309.17,1
2020-06-04,308.9,305.03,305.03,305.03,1
2020-06-03,308.61,311.09,311.09,311.09,1
2020-06-02,306.69,307.11,307.11,307.11,1
2020-06-01,301.64,305.28,305.28,305.28,1
2020-05-29,297.98,302.05,302.05,302.05,1
2020-05-28,294.83,299.66,299.66,299.66,1
2020-05-27,292.29,290.83,290.83,290.83,1
2020-05-26,290.29,287.76,287.76,287.76,1
2020-05-22,282.31,285.67,285.67,285.67,1
2020-05-21,284.7,282.46,282.46,282.46,1
2020-05-20,286.22,285.33,285.33,285.33,1
2020-05-19,287.02,283.92,283.92,283.92,1
2020-05-18,284.55,288.82,288.82,288.82,1
2020-05-15,278.96,277.34,277.34,277.34,1
2020-05-14,275.76,281.3,281.3,281.3,1
2020-05-13,279.52,278.65,278.65,278.65,1
2020-05-12,284.66,281.18,281.18,281.18,1
2020-05-11,282.71,283.74,283.74,283.74,1
2020-05-08,282.87,285.1,285.1,285.1,1
2020-05-07,281.6,279.48,279.48,279.48,1
2020-05-06,289.22,278.26,278.26,278.26,1
2020-05-05,286.91,288.39,288.39,288.39,1
2020-05-04,283.89,285.74,285.74,285.74,1
2020-05-01,287.67,283.6,283.6,283.6,1
2020-04-30,295.92,290.71,290.71,290.71,1
2020-04-29,305.28,297.8,297.8,297.8,1
2020-04-28,303.86,300.56,300.56,300.56,1
2020-04-27,298.29,299.5,299.5,299.5,1
2020-04-24,294.7,296.27,296.27,296.27,1
2020-04-23,299.87,294.42,294.42,294.42,1
2020-04-22,296.02,299.7,299.7,299.7,1
2020-04-21,291.08,291.12,291.12,291.12,1
2020-04-20,305.0,295.87,295.87,295.87,1
2020-04-17,303.92,307.83,307.83,307.83,1
2020-04-16,299.68,297.96,297.96,297.96,1
2020-04-15,301.95,297.74,297.74,297.74,1
2020-04-14,305.87,308.09,308.09,308.09,1
2020-04-13,306.28,299.19,299.19,299.19,1
2020-04-09,298.47,309.35,309.35,309.35,1
2020-04-08,281.77,295.33,295.33,295.33,1
2020-04-07,291.36,280.17,280.17,280.17,1
2020-04-06,272.87,283.61,283.61,283.61,1
2020-04-03,269.57,262.97,262.97,262.97,1
2020-04-02,260.73,272.85,272.85,272.85,1
2020-04-01,270.23,264.53,264.53,264.53,1
2020-03-31,290.38,281.77,281.77,281.77,1
2020-03-30,287.45,293.57,293.57,293.57,1
2020-03-27,272.34,283.1,283.1,283.1,1
2020-03-26,260.08,281.63,281.63,281.63,1
2020-03-25,251.37,259.84,259.84,259.84,1
2020-03-24,236.46,252.66,252.66,252.66,1
2020-03-23,236.84,227.75,227.75,227.75,1
2020-03-20,262.69,240.57,240.57,240.57,1
2020-03-19,276.62,262.0,262.0,262.0,1
2020-03-18,285.09,277.16,277.16,277.16,1
2020-03-17,257.31,290.64,290.64,290.64,1
2020-03-16,264.0,256.95,256.95,256.95,1
2020-03-13,275.33,290.48,290.48,290.48,1
2020-03-12,306.1,275.2,275.2,275.2,1
2020-03-11,322.82,306.44,306.44,306.44,1
2020-03-10,319.69,322.9,322.9,322.9,1
2020-03-09,337.98,319.67,319.67,319.67,1
2020-03-06,341.25,338.78,338.78,338.78,1
2020-03-05,346.93,341.41,341.41,341.41,1
2020-03-04,328.43,347.07,347.07,347.07,1
2020-03-03,332.21,328.38,328.38,328.38,1
2020-03-02,313.86,332.25,332.25,332.25,1
2020-02-28,324.39,313.85,313.85,313.85,1
2020-02-27,340.05,324.63,324.63,324.63,1
2020-02-26,344.03,340.61,340.61,340.61,1
2020-02-25,351.52,343.93,343.93,343.93,1
2020-02-24,355.87,351.54,351.54,351.54,1
2020-02-21,356.29,355.67,355.67,355.67,1
2020-02-20,355.18,356.32,356.32,356.32,1
2020-02-19,358.92,355.2,355.2,355.2,1
2020-02-18,356.27,359.13,359.13,359.13,1
2020-02-14,353.84,356.33,356.33,356.33,1
2020-02-13,350.2,354.04,354.04,354.04,1
2020-02-12,350.28,350.46,350.46,350.46,1
2020-02-11,349.06,350.39,350.39,350.39,1
2020-02-10,347.87,349.06,349.06,349.06,1
2020-02-07,348.87,347.89,347.89,347.89,1
2020-02-06,348.9,348.98,348.98,348.98,1
2020-02-05,347.59,349.07,349.07,349.07,1
2020-02-04,351.19,347.61,347.61,347.61,1
2020-02-03,350.11,351.22,351.22,351.22,1
2020-01-31,351.58,350.08,350.08,350.08,1
2020-01-30,348.44,351.64,351.64,351.64,1
2020-01-29,347.46,348.53,348.53,348.53,1
2020-01-28,346.22,347.48,347.48,347.48,1
2020-01-27,347.25,346.2,346.2,346.2,1
2020-01-24,346.11,347.25,347.25,347.25,1
2020-01-23,343.0,346.11,346.11,346.11,1
2020-01-22,341.97,342.96,342.96,342.96,1
2020-01-21,339.08,341.95,341.95,341.95,1
2020-01-17,336.61,339.11,339.11,339.11,1
2020-01-16,334.53,336.55,336.55,336.55,1
2020-01-15,329.91,334.52,334.52,334.52,1
2020-01-14,328.95,329.88,329.88,329.88,1
2020-01-13,326.82,328.97,328.97,328.97,1
2020-01-10,326.06,326.82,326.82,326.82,1
2020-01-09,324.32,326.03,326.03,326.03,1
2020-01-08,324.34,324.33,324.33,324.33,1
2020-01-07,324.94,324.34,324.34,324.34,1
2020-01-06,324.18,324.98,324.98,324.98,1
2020-01-03,323.83,324.18,324.18,324.18,1
2020-01-02,328.39,323.82,323.82,323.82,1
2019-12-31,326.68,328.36,328.36,328.36,1
2019-12-30,326.71,326.67,326.67,326.67,1
2019-12-27,325.86,326.82,326.82,326.82,1
2019-12-26,325.38,325.96,325.96,325.96,1
2019-12-24,324.93,325.36,325.36,325.36,1
2019-12-23,328.23,325.02,325.02,325.02,1
2019-12-20,325.81,328.25,328.25,328.25,1
2019-12-19,325.81,325.71,325.71,325.71,1
2019-12-18,324.46,325.89,325.89,325.89,1
2019-12-17,323.72,324.48,324.48,324.48,1
2019-12-16,319.59,323.71,323.71,323.71,1
2019-12-13,316.83,319.58,319.58,319.58,1
2019-12-12,318.45,316.92,316.92,316.92,1
2019-12-11,317.46,318.48,318.48,318.48,1
2019-12-10,317.54,317.43,317.43,317.43,1
2019-12-09,318.92,317.56,317.56,317.56,1
2019-12-06,319.82,319.12,319.12,319.12,1
2019-12-05,319.46,319.83,319.83,319.83,1
2019-12-04,317.47,319.77,319.77,319.77,1
2019-12-03,315.9,317.48,317.48,317.48,1
2019-12-02,318.29,315.9,315.9,315.9,1
2019-11-29,318.85,318.36,318.36,318.36,1
2019-11-27,318.28,318.81,318.81,318.81,1
2019-11-26,317.25,318.51,318.51,318.51,1
2019-11-25,318.47,317.3,317.3,317.3,1
2019-11-22,318.39,318.47,318.47,318.47,1
2019-11-21,319.54,318.39,318.39,318.39,1
2019-11-20,317.51,319.57,319.57,319.57,1
2019-11-19,318.39,317.58,317.58,317.58,1
2019-11-18,317.88,318.39,318.39,318.39,1
2019-11-15,316.81,317.84,317.84,317.84,1
2019-11-14,315.9,317.0,317.0,317.0,1
2019-11-13,311.65,316.28,316.28,316.28,1
2019-11-12,310.86,311.71,311.71,311.71,1
2019-11-08,314.22,313.06,313.06,313.06,1
2019-11-07,318.34,314.25,314.25,314.25,1
2019-11-06,317.59,318.54,318.54,318.54,1
2019-11-05,320.99,317.71,317.71,317.71,1
2019-11-04,325.18,321.0,321.0,321.0,1
2019-11-01,325.79,325.17,325.17,325.17,1
2019-10-31,324.28,325.85,325.85,325.85,1
2019-10-30,321.5,324.36,324.36,324.36,1
2019-10-29,321.22,321.58,321.58,321.58,1
2019-10-28,325.45,321.23,321.23,321.23,1
2019-10-25,329.16,325.49,325.49,325.49,1
2019-10-24,327.87,329.07,329.07,329.07,1
2019-10-23,326.56,327.78,327.78,327.78,1
2019-10-22,325.15,326.58,326.58,326.58,1
2019-10-21,323.96,325.13,325.13,325.13,1
2019-10-18,322.71,323.94,323.94,323.94,1
2019-10-17,321.82,322.76,322.76,322.76,1
2019-10-16,321.16,322.03,322.03,322.03,1
2019-10-15,322.24,321.27,321.27,321.27,1
2019-10-11,325.51,324.41,324.41,324.41,1
2019-10-10,325.86,325.54,325.54,325.54,1
2019-10-09,324.28,325.92,325.92,325.92,1
2019-10-08,327.59,324.27,324.27,324.27,1
2019-10-07,329.06,327.59,327.59,327.59,1
2019-10-04,324.14,329.06,329.06,329.06,1
2019-10-03,323.27,324.12,324.12,324.12,1
2019-10-02,327.48,323.25,323.25,323.25,1
2019-10-01,328.47,327.49,327.49,327.49,1
2019-09-30,328.2,328.49,328.49,328.49,1
2019-09-27,329.33,328.29,328.29,328.29,1
2019-09-26,327.83,329.42,329.42,329.42,1
2019-09-25,327.93,327.84,327.84,327.84,1
2019-09-24,324.57,327.93,327.93,327.93,1
2019-09-23,324.1,324.5,324.5,324.5,1
2019-09-20,322.88,324.08,324.08,324.08,1
2019-09-19,321.59,322.88,322.88,322.88,1
2019-09-18,320.27,321.72,321.72,321.72,1
2019-09-17,317.34,320.21,320.21,320.21,1
2019-09-16,317.14,317.38,317.38,317.38,1
2019-09-13,318.85,317.12,317.12,317.12,1
2019-09-12,318.52,318.94,318.94,318.94,1
2019-09-11,315.43,318.51,318.51,318.51,1
2019-09-10,315.03,315.43,315.43,315.43,1
2019-09-09,316.96,315.12,315.12,315.12,1
2019-09-06,318.08,317.09,317.09,317.09,1
2019-09-05,321.65,318.15,318.15,318.15,1
2019-09-04,321.55,321.98,321.98,321.98,1
2019-09-03,316.04,321.51,321.51,321.51,1
2019-08-30,315.86,315.97,315.97,315.97,1
2019-08-29,313.79,315.82,315.82,315.82,1
2019-08-28,314.53,313.8,313.8,313.8,1
2019-08-27,314.22,314.62,314.62,314.62,1
2019-08-26,310.56,314.19,314.19,314.19,1
2019-08-23,313.81,310.52,310.52,310.52,1
2019-08-22,313.62,313.82,313.82,313.82,1
2019-08-21,311.49,313.61,313.61,313.61,1
2019-08-20,312.08,311.51,311.51,311.51,1
2019-08-19,309.92,312.07,312.07,312.07,1
2019-08-16,308.6,309.93,309.93,309.93,1
2019-08-15,304.72,308.83,308.83,308.83,1
2019-08-14,307.74,304.99,304.99,304.99,1
2019-08-13,307.6,307.88,307.88,307.88,1
2019-08-12,308.31,307.4,307.4,307.75,1
2019-08-09,308.26,308.29,308.29,308.29,1
2019-08-08,304.85,308.18,308.18,308.18,1
2019-08-07,304.35,305.06,305.06,305.06,1
2019-08-06,300.51,304.4,304.4,304.4,1
2019-08-05,305.1,300.49,300.49,300.49,1
2019-08-02,305.1,305.1,305.1,305.1,1
2019-08-01,301.83,304.94,304.94,304.94,1
2019-07-31,303.6,301.9,301.9,301.9,1
2019-07-30,305.77,303.49,303.49,303.49,1
2019-07-29,304.48,305.83,305.83,305.83,1
2019-07-26,303.08,304.33,304.33,304.33,1
2019-07-25,303.99,303.08,303.08,303.08,1
2019-07-24,303.79,303.99,303.99,303.99,1
2019-07-23,305.58,303.77,303.77,303.77,1
2019-07-22,306.21,305.64,305.64,305.64,1
2019-07-19,310.68,306.2,306.2,306.2,1
2019-07-18,308.25,310.7,310.7,310.7,1
2019-07-17,306.94,308.26,308.26,308.26,1
2019-07-16,308.65,306.93,306.93,306.93,1
2019-07-15,307.48,308.69,308.69,308.69,1
2019-07-12,309.52,307.55,307.55,307.55,1
2019-07-11,309.41,309.53,309.53,309.53,1
2019-07-10,308.45,309.42,309.42,309.42,1
2019-07-09,308.23,308.44,308.44,308.44,1
2019-07-08,307.96,308.25,308.25,308.25,1
2019-07-05,308.28,307.9,307.9,307.9,1
2019-07-03,305.77,308.42,308.42,308.42,1
2019-07-02,302.13,305.84,305.84,305.84,1
2019-07-01,303.05,302.09,302.09,302.09,1
2019-06-28,301.48,303.04,303.04,303.04,1
2019-06-27,301.11,301.47,301.47,301.47,1
2019-06-26,307.63,301.09,301.09,301.09,1
2019-06-25,309.64,307.71,307.71,307.71,1
2019-06-24,309.62,309.64,309.64,309.64,1
2019-06-21,308.14,309.59,309.59,309.59,1
2019-06-20,306.52,308.15,308.15,308.15,1
2019-06-19,303.99,306.49,306.49,306.49,1
2019-06-18,305.02,304.03,304.03,304.03,1
2019-06-17,305.99,304.98,304.98,304.98,1
2019-06-14,302.98,306.01,306.01,306.01,1
2019-06-13,302.46,303.0,303.0,303.0,1
2019-06-12,298.52,302.54,302.54,302.54,1
2019-06-11,300.54,298.56,298.56,298.56,1
2019-06-10,302.42,300.64,300.64,300.64,1
2019-06-07,304.77,302.45,302.45,302.45,1
2019-06-06,303.11,304.8,304.8,304.8,1
2019-06-05,297.15,303.47,303.47,303.47,1
2019-06-04,296.98,297.11,297.11,297.11,1
2019-06-03,293.95,296.99,296.99,296.99,1
2019-05-31,292.45,293.95,293.95,293.95,1
2019-05-30,293.05,292.65,292.65,292.65,1
2019-05-29,297.05,293.05,293.05,293.05,1
2019-05-28,301.92,297.03,297.03,297.03,1
2019-05-24,302.5,301.9,301.9,301.9,1
2019-05-23,300.04,302.53,302.53,302.53,1
2019-05-22,297.59,300.07,300.07,300.07,1
2019-05-21,297.48,297.64,297.64,297.64,1
2019-05-20,296.97,297.46,297.46,297.46,1
2019-05-17,295.28,296.96,296.96,296.96,1
2019-05-16,293.54,295.53,295.53,295.53,1
2019-05-15,294.23,293.82,293.82,293.82,1
2019-05-14,296.54,294.22,294.22,294.22,1
2019-05-13,293.45,296.79,296.79,296.79,1
2019-05-10,288.46,293.54,293.54,293.54,1
2019-05-09,288.68,288.54,288.54,288.54,1
2019-05-08,292.79,288.8,288.8,288.8,1
2019-05-07,293.74,292.84,292.84,292.84,1
2019-05-06,295.59,293.76,293.76,293.76,1
2019-05-03,293.75,295.65,295.65,295.65,1
2019-05-02,294.54,293.75,293.75,293.75,1
2019-05-01,297.61,294.58,294.58,294.58,1
2019-04-30,292.79,297.75,297.75,297.75,1
2019-04-29,294.67,292.85,292.85,292.85,1
2019-04-26,294.33,294.72,294.72,294.72,1
2019-04-25,292.95,294.25,294.25,294.25,1
2019-04-24,291.46,292.98,292.98,292.98,1
2019-04-23,290.32,291.39,291.39,291.39,1
2019-04-22,290.61,290.31,290.31,290.31,1
2019-04-18,290.6,290.64,290.64,290.64,1
2019-04-17,291.21,290.59,290.59,290.59,1
2019-04-16,295.29,291.21,291.21,291.21,1
2019-04-15,295.33,295.3,295.3,295.3,1
2019-04-12,293.79,295.3,295.3,295.3,1
2019-04-11,292.24,293.83,293.83,293.83,1
2019-04-10,293.37,292.22,292.22,292.22,1
2019-04-09,292.54,293.33,293.33,293.33,1
2019-04-08,294.66,292.56,292.56,292.56,1
2019-04-05,291.77,294.7,294.7,294.7,1
2019-04-04,292.96,291.77,291.77,291.77,1
2019-04-03,293.38,292.92,292.92,292.92,1
2019-04-02,293.11,293.37,293.37,293.37,1
2019-04-01,295.18,293.05,293.05,293.05,1
2019-03-29,293.39,295.15,295.15,295.15,1
2019-03-28,297.0,293.38,293.38,293.38,1
2019-03-27,298.97,297.08,297.08,297.08,1
2019-03-26,297.04,299.08,299.08,299.08,1
2019-03-25,296.67,297.01,297.01,297.01,1
2019-03-22,294.73,296.66,296.66,296.66,1
2019-03-21,291.46,294.63,294.63,294.63,1
2019-03-20,290.75,291.56,291.56,291.56,1
2019-03-19,294.23,290.73,290.73,290.73,1
2019-03-18,295.41,294.2,294.2,294.2,1
2019-03-15,293.97,295.41,295.41,295.41,1
2019-03-14,294.32,294.03,294.03,294.03,1
2019-03-13,293.98,294.43,294.43,294.43,1
2019-03-12,292.17,294.0,294.0,294.0,1
2019-03-11,290.08,292.2,292.2,292.2,1
2019-03-08,289.07,290.08,290.08,290.08,1
2019-03-07,288.13,289.04,289.04,289.04,1
2019-03-06,288.18,288.29,288.29,288.29,1
2019-03-05,288.67,288.19,288.19,288.19,1
2019-03-04,288.02,288.68,288.68,288.68,1
2019-03-01,287.47,288.07,288.07,288.07,1
2019-02-28,286.12,287.53,287.53,287.53,1
2019-02-27,285.78,286.36,286.36,286.36,1
2019-02-26,286.46,286.04,286.04,286.04,1
2019-02-25,288.36,286.47,286.47,286.47,1
2019-02-22,286.61,288.33,288.33,288.33,1
2019-02-21,284.3,286.59,286.59,286.59,1
2019-02-20,283.13,284.46,284.46,284.46,1
2019-02-19,281.56,283.2,283.2,283.2,1
2019-02-15,280.7,281.68,281.68,281.68,1
2019-02-14,281.63,280.89,280.89,280.89,1
2019-02-13,282.5,281.77,281.77,281.77,1
2019-02-12,282.11,282.63,282.63,282.63,1
2019-02-11,282.38,282.14,282.14,282.14,1
2019-02-08,280.96,282.38,282.38,282.38,1
2019-02-07,277.33,281.0,281.0,281.0,1
2019-02-06,277.61,277.47,277.47,277.47,1
2019-02-05,277.38,277.75,277.75,277.75,1
2019-02-04,276.76,277.42,277.42,277.42,1
2019-02-01,277.66,276.84,276.84,276.84,1
2019-01-31,271.91,277.67,277.67,277.67,1
2019-01-30,270.17,272.03,272.03,272.03,1
2019-01-29,269.53,270.27,270.27,270.27,1
2019-01-28,270.76,269.5,269.5,269.5,1
2019-01-25,274.36,270.75,270.75,270.75,1
2019-01-24,273.08,274.39,274.39,274.39,1
2019-01-23,270.15,273.07,273.07,273.07,1
2019-01-22,269.74,270.15,270.15,270.15,1
2019-01-18,269.45,269.76,269.76,269.76,1
2019-01-17,268.3,269.44,269.44,269.44,1
2019-01-16,267.47,268.3,268.3,268.3,1
2019-01-15,264.22,267.57,267.57,267.57,1
2019-01-14,270.22,264.22,264.22,264.22,1
2019-01-11,271.42,270.25,270.25,270.25,1
2019-01-10,267.69,271.44,271.44,271.44,1
2019-01-09,269.43,267.67,267.67,267.67,1
2019-01-08,266.04,269.43,269.43,269.43,1
2019-01-07,267.96,266.08,266.08,266.08,1
2019-01-04,263.98,267.99,267.99,267.99,1
2019-01-03,263.81,264.07,264.07,264.07,1
2019-01-02,268.58,263.86,263.86,263.86,1
2018-12-31,268.16,268.61,268.61,268.61,1
2018-12-28,267.97,268.09,268.09,268.09,1
2018-12-27,265.69,268.11,268.11,268.11,1
2018-12-26,261.78,265.79,265.79,265.79,1
2018-12-24,273.35,261.7,261.7,261.7,1
2018-12-21,275.38,273.36,273.36,273.36,1
2018-12-20,274.54,275.3,275.3,275.3,1
2018-12-19,275.16,274.55,274.55,274.55,1
2018-12-18,277.06,275.15,275.15,275.15,1
2018-12-17,286.24,276.93,276.93,276.93,1
2018-12-14,286.97,286.28,286.28,286.28,1
2018-12-13,284.52,287.02,287.02,287.02,1
2018-12-12,286.18,284.51,284.51,284.51,1
2018-12-11,285.28,286.17,286.17,286.17,1
2018-12-10,284.44,285.32,285.32,285.32,1
2018-12-07,283.18,284.46,284.46,284.46,1
2018-12-06,283.34,283.32,283.32,283.32,1
2018-12-04,283.21,283.61,283.61,283.61,1
2018-12-03,280.63,283.19,283.19,283.19,1
2018-11-30,276.48,280.71,280.71,280.71,1
2018-11-29,276.66,276.46,276.46,276.46,1
2018-11-28,277.1,276.87,276.87,276.87,1
2018-11-27,274.81,277.21,277.21,277.21,1
2018-11-26,273.32,274.81,274.81,274.81,1
2018-11-23,273.02,273.34,273.34,273.34,1
2018-11-21,277.03,273.0,273.0,273.0,1
2018-11-20,278.52,277.09,277.09,277.09,1
2018-11-19,277.06,278.5,278.5,278.5,1
2018-11-16,273.33,277.07,277.07,277.07,1
2018-11-15,275.14,273.5,273.5,273.5,1
2018-11-14,278.45,275.62,275.62,275.62,1
2018-11-13,277.65,278.77,278.77,278.77,1
2018-11-09,277.67,277.9,277.9,277.9,1
2018-11-08,278.33,277.64,277.64,277.64,1
2018-11-07,275.4,278.38,278.38,278.38,1
2018-11-06,273.34,275.4,275.4,275.4,1
2018-11-05,269.56,273.31,273.31,273.31,1
2018-11-02,270.97,269.55,269.55,269.55,1
2018-11-01,272.31,270.94,270.94,270.94,1
2018-10-31,275.45,272.38,272.38,272.38,1
2018-10-30,274.72,275.55,275.55,275.55,1
2018-10-29,271.09,274.75,274.75,274.75,1
2018-10-26,275.85,271.09,271.09,271.09,1
2018-10-25,279.89,275.78,275.78,275.78,1
2018-10-24,273.72,279.97,279.97,279.97,1
2018-10-23,275.08,273.68,273.68,273.68,1
2018-10-22,277.06,275.1,275.1,275.1,1
2018-10-19,272.72,276.99,276.99,276.99,1
2018-10-18,272.5,272.69,272.69,272.69,1
2018-10-17,272.88,272.47,272.47,272.47,1
2018-10-16,269.73,272.89,272.89,272.89,1
2018-10-15,268.79,269.75,269.75,269.75,1
2018-10-12,268.62,268.8,268.8,268.8,1
2018-10-11,274.06,268.63,268.63,268.63,1
2018-10-10,275.52,274.03,274.03,274.03,1
2018-10-09,274.39,275.5,275.5,275.5,1
2018-10-05,268.08,272.24,272.24,272.24,1
2018-10-04,266.59,268.04,268.04,268.04,1
2018-10-03,269.88,266.59,266.59,266.59,1
2018-10-02,266.58,269.9,269.9,269.9,1
2018-10-01,267.27,266.47,266.47,266.47,1
2018-09-28,263.33,267.28,267.28,267.28,1
2018-09-27,260.71,263.31,263.31,263.31,1
2018-09-26,263.61,260.81,260.81,260.81,1
2018-09-25,266.82,263.56,263.56,263.56,1
2018-09-24,269.16,266.82,266.82,266.82,1
2018-09-21,268.13,269.2,269.2,269.2,1
2018-09-20,267.62,268.15,268.15,268.15,1
2018-09-19,273.66,267.83,267.83,267.83,1
2018-09-18,274.32,273.64,273.64,273.64,1
2018-09-17,273.41,274.22,274.22,274.22,1
2018-09-14,274.76,273.39,273.39,273.39,1
2018-09-13,272.74,274.87,274.87,274.87,1
2018-09-12,272.96,272.77,272.77,272.77,1
2018-09-11,273.78,273.01,273.01,273.01,1
2018-09-10,272.45,273.96,273.96,273.96,1
2018-09-07,275.51,272.37,272.37,272.37,1
2018-09-06,274.32,275.68,275.68,275.68,1
2018-09-05,271.18,274.62,274.62,274.62,1
2018-09-04,269.73,271.17,271.17,271.17,1
2018-08-31,271.05,269.7,269.7,269.7,1
2018-08-30,270.56,270.91,270.91,270.91,1
2018-08-29,268.87,270.56,270.56,270.56,1
2018-08-28,269.48,268.98,268.98,268.98,1
2018-08-27,271.29,269.55,269.55,269.55,1
2018-08-24,270.15,271.28,271.28,271.28,1
2018-08-23,270.13,270.1,270.1,270.1,1
2018-08-22,272.22,270.14,270.14,270.14,1
2018-08-21,274.27,272.25,272.25,272.25,1
2018-08-20,275.16,274.22,274.22,274.22,1
2018-08-17,273.88,275.17,275.17,275.17,1
2018-08-16,270.79,274.12,274.12,274.12,1
2018-08-15,269.01,271.09,271.09,271.09,1
2018-08-14,268.38,269.04,269.04,269.04,1
2018-08-13,268.25,268.59,268.59,268.59,1
2018-08-10,269.45,268.35,268.35,268.35,1
2018-08-09,268.22,269.44,269.44,269.44,1
2018-08-08,269.77,268.35,268.35,268.35,1
2018-08-07,270.3,269.8,269.8,269.8,1
2018-08-06,269.98,270.39,270.39,270.39,1
2018-08-03,267.29,270.05,270.05,270.05,1
2018-08-02,265.8,267.29,267.29,267.29,1
2018-08-01,267.92,265.88,265.88,265.88,1
2018-07-31,265.28,268.11,268.11,268.11,1
2018-07-30,266.76,265.29,265.29,265.29,1
2018-07-27,267.99,266.89,266.89,266.89,1
2018-07-26,265.06,267.99,267.99,267.99,1
2018-07-25,264.27,264.96,264.96,264.96,1
2018-07-24,263.25,264.26,264.26,264.26,1
2018-07-23,265.07,263.37,263.37,263.37,1
2018-07-20,267.07,265.06,265.06,265.06,1
2018-07-19,264.7,267.08,267.08,267.08,1
2018-07-18,265.88,264.61,264.61,264.61,1
2018-07-17,266.12,265.94,265.94,265.94,1
2018-07-16,266.52,266.11,266.11,266.11,1
2018-07-13,266.38,266.51,266.51,266.51,1
2018-07-12,266.13,266.35,266.35,266.35,1
2018-07-11,263.87,266.12,266.12,266.12,1
2018-07-10,261.26,263.83,263.83,263.83,1
2018-07-09,269.72,261.28,261.28,261.28,1
2018-07-06,267.73,269.71,269.71,269.71,1
2018-07-05,266.1,267.74,267.74,267.74,1
2018-07-03,265.39,266.06,266.06,266.06,1
2018-07-02,263.31,265.39,265.39,265.39,1
2018-06-29,263.02,263.3,263.3,263.3,1
2018-06-28,263.28,263.22,263.22,263.22,1
2018-06-27,261.71,263.26,263.26,263.26,1
2018-06-26,261.7,261.73,261.73,261.73,1
2018-06-25,257.5,261.76,261.76,261.76,1
2018-06-22,255.62,257.51,257.51,257.51,1
2018-06-21,254.77,255.63,255.63,255.63,1
2018-06-20,254.8,254.78,254.78,254.78,1
2018-06-19,252.14,254.78,254.78,254.78,1
2018-06-18,251.24,252.11,252.11,252.11,1
2018-06-15,249.45,251.23,251.23,251.23,1
2018-06-14,246.63,249.52,249.52,249.52,1
2018-06-13,247.3,246.63,246.63,246.63,1
2018-06-12,244.13,247.3,247.3,247.3,1
2018-06-11,245.03,244.16,244.16,244.16,1
2018-06-08,245.02,244.98,244.98,244.98,1
2018-06-07,243.72,245.01,245.01,245.01,1
2018-06-06,249.25,243.95,243.95,243.95,1
2018-06-05,250.87,249.25,249.25,249.25,1
2018-06-04,252.86,250.88,250.88,250.88,1
2018-06-01,256.96,253.02,253.02,253.02,1
2018-05-31,256.4,256.98,256.98,256.98,1
2018-05-30,254.73,256.69,256.69,256.69,1
2018-05-29,254.62,254.74,254.74,254.74,1
2018-05-25,253.59,254.63,254.63,254.63,1
2018-05-24,251.68,253.57,253.57,253.57,1
2018-05-23,249.37,251.68,251.68,251.68,1
2018-05-22,248.45,249.44,249.44,249.44,1
2018-05-21,247.03,248.47,248.47,248.47,1
2018-05-18,247.16,247.02,247.02,247.02,1
2018-05-17,249.32,247.35,247.35,247.35,1
2018-05-16,251.71,249.59,249.59,249.59,1
2018-05-15,253.88,251.76,251.76,251.76,1
2018-05-14,254.98,254.0,254.0,254.0,1
2018-05-11,254.53,255.11,255.11,255.11,1
2018-05-10,251.22,254.59,254.59,254.59,1
2018-05-09,252.93,251.23,251.23,251.23,1
2018-05-08,259.6,253.12,253.12,253.12,1
2018-05-07,261.06,259.64,259.64,259.64,1
2018-05-04,259.98,261.04,261.04,261.04,1
2018-05-03,260.24,260.03,260.03,260.03,1
2018-05-02,260.68,260.31,260.31,260.31,1
2018-05-01,261.4,260.66,260.66,260.66,1
2018-04-30,262.08,261.39,261.39,261.39,1
2018-04-27,259.59,262.13,262.13,262.13,1
2018-04-26,256.93,259.64,259.64,259.64,1
2018-04-25,256.94,256.99,256.99,256.99,1
2018-04-24,255.28,256.91,256.91,256.91,1
2018-04-23,255.04,255.26,255.26,255.26,1
2018-04-20,257.31,255.02,255.02,255.02,1
2018-04-19,257.51,257.31,257.31,257.31,1
2018-04-18,258.59,257.52,257.52,257.52,1
2018-04-17,255.9,258.53,258.53,258.53,1
2018-04-16,252.41,255.85,255.85,255.85,1
2018-04-13,250.67,252.37,252.37,252.37,1
2018-04-12,253.92,250.64,250.64,250.64,1
2018-04-11,254.24,253.88,253.88,253.88,1
2018-04-10,256.11,254.27,254.27,254.27,1
2018-04-09,255.83,256.12,256.12,256.12,1
2018-04-06,257.65,255.82,255.82,255.82,1
2018-04-05,255.61,257.65,257.65,257.65,1
2018-04-04,255.08,255.63,255.63,255.63,1
2018-04-03,254.21,255.09,255.09,255.09,1
2018-04-02,256.17,254.21,254.21,254.21,1
2018-03-29,254.84,256.14,256.14,256.14,1
2018-03-28,254.96,254.82,254.82,254.82,1
2018-03-27,251.38,255.04,255.04,255.04,1
2018-03-26,248.8,251.37,251.37,251.37,1
2018-03-23,252.26,248.78,248.78,248.78,1
2018-03-22,251.06,252.27,252.27,252.27,1
2018-03-21,252.17,251.18,251.18,251.18,1
2018-03-20,253.35,252.18,252.18,252.18,1
2018-03-19,255.25,253.34,253.34,253.34,1
2018-03-16,252.7,255.25,255.25,255.25,1
2018-03-15,252.89,252.73,252.73,252.73,1
2018-03-14,250.37,252.86,252.86,252.86,1
